model,unique_id,date,y,y_hat,window_id,artifact_path,vix_mean,vrp_variance,vol_error
TSMixerX,sp500,2024-10-01,0.012708614801231262,0.018394261598587036,13,results/models/tsmixerx/tsmixerx_window_13.pt,17.71090909090909,0.012973368484057592,2.2892953768837683
TSMixerX,sp500,2024-10-31,0.020170567184675768,3.751926124095917e-05,13,results/models/tsmixerx/tsmixerx_window_13.pt,19.992727272727272,0.03993339511892433,-13.589782517840899
TSMixerX,sp500,2024-12-03,0.01414656287622747,0.0044667087495327,13,results/models/tsmixerx/tsmixerx_window_13.pt,15.866363636363639,0.020707440754599543,-5.21058839935901
TSMixerX,sp500,2025-01-06,0.03805718841069699,0.028418980538845062,14,results/models/tsmixerx/tsmixerx_window_14.pt,16.21136363636364,-0.0021381494438037253,-2.650321648136961
TSMixerX,sp500,2025-02-07,0.0320946490115505,0.04405596852302551,14,results/models/tsmixerx/tsmixerx_window_14.pt,16.748181818181816,-0.016005809101537913,3.0745342071742203
TSMixerX,sp500,2025-03-12,0.07840313686811672,0.04070151969790459,14,results/models/tsmixerx/tsmixerx_window_14.pt,19.810000000000002,-0.0014579096979045747,-7.825942507959419
TSMixerX,sp500,2025-04-11,0.26081684420061657,0.05461573973298073,14,results/models/tsmixerx/tsmixerx_window_14.pt,26.955454545454543,0.018043913242225873,-27.70021984676201
TSMixerX,sp500,2025-05-14,0.04131867186811234,0.06029871106147766,14,results/models/tsmixerx/tsmixerx_window_14.pt,25.468636363636367,0.004566432760836403,4.228801039430738
TSMixerX,sp500,2025-06-16,0.012757425926888232,0.0239485502243042,14,results/models/tsmixerx/tsmixerx_window_14.pt,18.590454545454545,0.010611949796356962,4.180441564507226
TSMixerX,sp500,2025-07-18,0.012067819997388507,0.01139244344085455,14,results/models/tsmixerx/tsmixerx_window_14.pt,17.423181818181817,0.0189642830260876,-0.3118240054197377
TSMixerX,sp500,2025-08-19,0.01469274949874256,0.03731057047843933,14,results/models/tsmixerx/tsmixerx_window_14.pt,16.010909090909088,-0.011675649486703805,7.194579087238645
TSMixerX,sp500,2025-09-19,0.011087264665747365,0.02916710078716278,14,results/models/tsmixerx/tsmixerx_window_14.pt,15.384090909090911,-0.00550007547724542,6.548770277492647
TSMixerX,sp500,2025-10-21,0.024952791395415175,0.054016049951314926,14,results/models/tsmixerx/tsmixerx_window_14.pt,17.890454545454546,-0.022009213567017405,7.444900645353925
TSMixerX,sp500,2025-11-20,0.03804333568408283,0.02987893670797348,14,results/models/tsmixerx/tsmixerx_window_14.pt,18.994545454545456,0.006200338994505859,-2.2191761062114956
