method,origin_date,horizon,lag,feature,attribution,abs_attribution,convergence_delta,window_id
IntegratedGradients,2025-01-02,1,0.0,macd,-0.0005383578245528042,0.0005383578245528042,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,rsi_14,0.00026272618561051786,0.00026272618561051786,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,volume_medio_22d,-0.0035631817299872637,0.0035631817299872637,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,adx_14,0.00037711122422479093,0.00037711122422479093,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,cpi,-0.015998192131519318,0.015998192131519318,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,gold_close,-0.022339973598718643,0.022339973598718643,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,yield_slope,0.00034372639493085444,0.00034372639493085444,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,stress_index,0.00010237596870865673,0.00010237596870865673,0.0014603408053517342,15
IntegratedGradients,2025-01-02,22,21.0,rv_yz_22,-8.0294757935917e-06,8.0294757935917e-06,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,parkinson,6.800005940021947e-05,6.800005940021947e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,vix_term_spread,-0.0002685553627088666,0.0002685553627088666,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,vix,-0.00013613872579298913,0.00013613872579298913,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,true_range,-3.094983912887983e-05,3.094983912887983e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,garman_klass,-6.159799522720277e-05,6.159799522720277e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,bollinger_width_20,-0.0003140393237117678,0.0003140393237117678,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,ret_spx_abs,3.0424348551605362e-06,3.0424348551605362e-06,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,rv_diaria,-2.7506739570526406e-05,2.7506739570526406e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,rogers_satchell,-4.816530054085888e-05,4.816530054085888e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,atr_14,-0.00045988999772816896,0.00045988999772816896,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,spy_volume,0.00021037959959357977,0.00021037959959357977,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,roc_10,-4.9031699745683e-05,4.9031699745683e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,macd,0.0001683962909737602,0.0001683962909737602,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,rsi_14,0.0002460758842062205,0.0002460758842062205,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,volume_medio_22d,-0.0015942564932629466,0.0015942564932629466,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,adx_14,-0.00011213916150154546,0.00011213916150154546,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,cpi,-0.022113775834441185,0.022113775834441185,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,gold_close,-0.0008224522462114692,0.0008224522462114692,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,yield_slope,-0.0006100827013142407,0.0006100827013142407,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,21.0,stress_index,0.00027942165615968406,0.00027942165615968406,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,rv_yz_22,0.00011460013047326356,0.00011460013047326356,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,parkinson,4.171465479885228e-05,4.171465479885228e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,vix_term_spread,3.8082358514657244e-05,3.8082358514657244e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,vix,0.00027696177130565047,0.00027696177130565047,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,true_range,0.0001974651968339458,0.0001974651968339458,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,garman_klass,0.0001323698670603335,0.0001323698670603335,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,bollinger_width_20,4.0258550143335015e-05,4.0258550143335015e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,ret_spx_abs,-0.00026808559778146446,0.00026808559778146446,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,rv_diaria,-7.972208550199866e-05,7.972208550199866e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,rogers_satchell,0.00015215018356684595,0.00015215018356684595,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,atr_14,0.0004803743213415146,0.0004803743213415146,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,spy_volume,-0.0015012677758932114,0.0015012677758932114,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,roc_10,-0.0001852198620326817,0.0001852198620326817,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,macd,0.00024487636983394623,0.00024487636983394623,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,rsi_14,0.00012083355977665633,0.00012083355977665633,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,volume_medio_22d,-0.003300045384094119,0.003300045384094119,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,adx_14,2.1731622837251052e-05,2.1731622837251052e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,cpi,-0.021780354902148247,0.021780354902148247,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,gold_close,-0.006874891463667154,0.006874891463667154,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,yield_slope,-2.9296752472873777e-05,2.9296752472873777e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,20.0,stress_index,0.0007125200936570764,0.0007125200936570764,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,rv_yz_22,1.4470688256551512e-05,1.4470688256551512e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,parkinson,0.00015676110342610627,0.00015676110342610627,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,vix_term_spread,0.00027794757625088096,0.00027794757625088096,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,vix,-0.00021708659187424928,0.00021708659187424928,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,true_range,1.5723468095529824e-05,1.5723468095529824e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,garman_klass,-5.796810455649393e-06,5.796810455649393e-06,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,bollinger_width_20,4.175122739979997e-05,4.175122739979997e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,ret_spx_abs,-0.0001936829212354496,0.0001936829212354496,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,rv_diaria,4.488831109483726e-05,4.488831109483726e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,rogers_satchell,-0.00011283206549705938,0.00011283206549705938,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,atr_14,-0.00047154349158518016,0.00047154349158518016,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,spy_volume,0.0014271556865423918,0.0014271556865423918,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,roc_10,5.029742533224635e-05,5.029742533224635e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,macd,-0.001482050633057952,0.001482050633057952,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,rsi_14,0.00022695153893437237,0.00022695153893437237,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,volume_medio_22d,4.287743286113255e-05,4.287743286113255e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,adx_14,-0.00015116116264835,0.00015116116264835,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,cpi,-0.030241506174206734,0.030241506174206734,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,gold_close,0.006193605251610279,0.006193605251610279,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,yield_slope,-0.001265763072296977,0.001265763072296977,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,19.0,stress_index,0.0010408920934423804,0.0010408920934423804,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,rv_yz_22,0.00016962816880550236,0.00016962816880550236,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,parkinson,-0.000279799394775182,0.000279799394775182,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,vix_term_spread,-0.001224240753799677,0.001224240753799677,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,vix,0.0004597303341142833,0.0004597303341142833,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,true_range,2.766726083791582e-06,2.766726083791582e-06,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,garman_klass,9.391208732267842e-05,9.391208732267842e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,bollinger_width_20,-0.00013962876982986927,0.00013962876982986927,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,ret_spx_abs,-0.0004645769950002432,0.0004645769950002432,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,rv_diaria,6.389513146132231e-05,6.389513146132231e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,rogers_satchell,5.1064867875538766e-05,5.1064867875538766e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,atr_14,0.00035194901283830404,0.00035194901283830404,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,spy_volume,-0.0015342059778049588,0.0015342059778049588,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,roc_10,4.909773269901052e-05,4.909773269901052e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,macd,0.00025182252284139395,0.00025182252284139395,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,rsi_14,-0.0001210845002788119,0.0001210845002788119,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,volume_medio_22d,-0.0021692593581974506,0.0021692593581974506,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,adx_14,0.0010454334551468492,0.0010454334551468492,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,cpi,-0.010113232769072056,0.010113232769072056,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,gold_close,-0.0237923301756382,0.0237923301756382,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,yield_slope,-8.539405826013535e-05,8.539405826013535e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,18.0,stress_index,-0.0019294463563710451,0.0019294463563710451,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,rv_yz_22,-0.00021520988957490772,0.00021520988957490772,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,parkinson,0.0001854041765909642,0.0001854041765909642,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,vix_term_spread,-2.0020590454805642e-05,2.0020590454805642e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,vix,-0.0003248237771913409,0.0003248237771913409,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,true_range,-1.7304397260886617e-05,1.7304397260886617e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,garman_klass,-9.198121551889926e-05,9.198121551889926e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,bollinger_width_20,0.0007894575246609747,0.0007894575246609747,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,ret_spx_abs,-5.733894431614317e-05,5.733894431614317e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,rv_diaria,2.095915078825783e-06,2.095915078825783e-06,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,rogers_satchell,0.000487502315081656,0.000487502315081656,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,atr_14,0.001179659622721374,0.001179659622721374,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,spy_volume,0.000751449610106647,0.000751449610106647,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,roc_10,-0.00025352713419124484,0.00025352713419124484,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,macd,0.0009973759297281504,0.0009973759297281504,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,rsi_14,0.00032001431100070477,0.00032001431100070477,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,volume_medio_22d,-0.0015494952676817775,0.0015494952676817775,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,adx_14,8.589667231717613e-06,8.589667231717613e-06,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,cpi,-0.025313226506114006,0.025313226506114006,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,gold_close,0.00021059390564914793,0.00021059390564914793,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,yield_slope,0.000918422476388514,0.000918422476388514,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,17.0,stress_index,-0.00016650719044264406,0.00016650719044264406,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,rv_yz_22,-0.00021251736325211823,0.00021251736325211823,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,parkinson,0.0002491124323569238,0.0002491124323569238,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,vix_term_spread,0.00025081943022087216,0.00025081943022087216,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,vix,0.00020146250608377159,0.00020146250608377159,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,true_range,3.364750591572374e-05,3.364750591572374e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,garman_klass,-0.00016088651318568736,0.00016088651318568736,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,bollinger_width_20,0.0003212174051441252,0.0003212174051441252,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,ret_spx_abs,4.423307109391317e-05,4.423307109391317e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,rv_diaria,3.9398131775669754e-05,3.9398131775669754e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,rogers_satchell,0.000450752442702651,0.000450752442702651,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,atr_14,0.0007280698628164828,0.0007280698628164828,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,spy_volume,0.0003747509326785803,0.0003747509326785803,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,roc_10,-5.87228532822337e-06,5.87228532822337e-06,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,macd,0.0005456653889268637,0.0005456653889268637,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,rsi_14,-4.5690936531173065e-05,4.5690936531173065e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,volume_medio_22d,-0.003172463970258832,0.003172463970258832,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,adx_14,-3.470297087915242e-05,3.470297087915242e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,cpi,-0.027190016582608223,0.027190016582608223,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,gold_close,-0.00795602984726429,0.00795602984726429,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,yield_slope,0.0021928674541413784,0.0021928674541413784,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,16.0,stress_index,-0.0017232800601050258,0.0017232800601050258,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,rv_yz_22,-0.00019175600027665496,0.00019175600027665496,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,parkinson,4.246140088071115e-05,4.246140088071115e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,vix_term_spread,-7.825127249816433e-05,7.825127249816433e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,vix,0.00015311055176425725,0.00015311055176425725,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,true_range,-2.3838993001845665e-05,2.3838993001845665e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,garman_klass,-0.0002273335849167779,0.0002273335849167779,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,bollinger_width_20,0.0007507647969760001,0.0007507647969760001,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,ret_spx_abs,-0.0001557969517307356,0.0001557969517307356,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,rv_diaria,3.0705782592121977e-06,3.0705782592121977e-06,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,rogers_satchell,0.0002508541801944375,0.0002508541801944375,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,atr_14,0.00021021082648076117,0.00021021082648076117,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,spy_volume,-0.0009932987159118056,0.0009932987159118056,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,roc_10,-1.6514239177922718e-05,1.6514239177922718e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,macd,0.0008771722787059844,0.0008771722787059844,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,rsi_14,-1.2718699508695863e-05,1.2718699508695863e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,volume_medio_22d,-0.0003330199688207358,0.0003330199688207358,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,adx_14,0.0005939544644206762,0.0005939544644206762,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,cpi,-0.028210122138261795,0.028210122138261795,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,gold_close,-0.00893744733184576,0.00893744733184576,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,yield_slope,0.0012236022157594562,0.0012236022157594562,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,15.0,stress_index,-0.0011217399733141065,0.0011217399733141065,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,rv_yz_22,0.00018847643514163792,0.00018847643514163792,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,parkinson,-6.346968439174816e-05,6.346968439174816e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,vix_term_spread,0.0003914552798960358,0.0003914552798960358,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,vix,4.111956150154583e-05,4.111956150154583e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,true_range,0.0003144981455989182,0.0003144981455989182,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,garman_klass,0.00013724320160690695,0.00013724320160690695,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,bollinger_width_20,0.00024069448409136385,0.00024069448409136385,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,ret_spx_abs,-0.00012221124779898673,0.00012221124779898673,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,rv_diaria,-0.00011512869241414592,0.00011512869241414592,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,rogers_satchell,4.391341644804925e-05,4.391341644804925e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,atr_14,-0.0006204596138559282,0.0006204596138559282,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,spy_volume,-0.00092993926955387,0.00092993926955387,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,roc_10,-3.415573519305326e-05,3.415573519305326e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,macd,0.0007184165297076106,0.0007184165297076106,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,rsi_14,-0.0003175395540893078,0.0003175395540893078,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,volume_medio_22d,0.0021680116187781096,0.0021680116187781096,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,adx_14,-0.000258343992754817,0.000258343992754817,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,cpi,-0.005124477203935385,0.005124477203935385,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,gold_close,0.0047022257931530476,0.0047022257931530476,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,yield_slope,-0.00037080945912748575,0.00037080945912748575,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,14.0,stress_index,0.0018211334245279431,0.0018211334245279431,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,rv_yz_22,-0.00014909429592080414,0.00014909429592080414,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,parkinson,-0.00022743867884855717,0.00022743867884855717,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,vix_term_spread,-0.00024191620468627661,0.00024191620468627661,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,vix,-0.00025850196834653616,0.00025850196834653616,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,true_range,8.81054438650608e-05,8.81054438650608e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,garman_klass,1.843169411586132e-05,1.843169411586132e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,bollinger_width_20,-0.00026021350640803576,0.00026021350640803576,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,ret_spx_abs,-3.100248068221845e-05,3.100248068221845e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,rv_diaria,-8.887078365660273e-06,8.887078365660273e-06,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,rogers_satchell,-6.390931957866997e-05,6.390931957866997e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,atr_14,0.0004172332410234958,0.0004172332410234958,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,spy_volume,0.000880564795807004,0.000880564795807004,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,roc_10,-2.3936016077641398e-05,2.3936016077641398e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,macd,-0.00034619320649653673,0.00034619320649653673,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,rsi_14,-1.0683262189559173e-05,1.0683262189559173e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,volume_medio_22d,-0.0013403991470113397,0.0013403991470113397,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,adx_14,-0.00016512066940777004,0.00016512066940777004,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,cpi,0.007605280727148056,0.007605280727148056,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,gold_close,-0.004515375476330519,0.004515375476330519,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,yield_slope,0.001964860362932086,0.001964860362932086,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,13.0,stress_index,0.0019444049103185534,0.0019444049103185534,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,rv_yz_22,2.644211781444028e-05,2.644211781444028e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,parkinson,8.264567441074178e-05,8.264567441074178e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,vix_term_spread,-0.00013232199125923216,0.00013232199125923216,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,vix,5.923233038629405e-05,5.923233038629405e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,true_range,-0.0002442804689053446,0.0002442804689053446,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,garman_klass,-6.031427801644895e-06,6.031427801644895e-06,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,bollinger_width_20,-0.0001863317156676203,0.0001863317156676203,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,ret_spx_abs,0.00044720718869939446,0.00044720718869939446,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,rv_diaria,-0.00012421839346643537,0.00012421839346643537,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,rogers_satchell,-0.00010903198563028127,0.00010903198563028127,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,atr_14,-0.0009699584334157407,0.0009699584334157407,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,spy_volume,0.0011278248857706785,0.0011278248857706785,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,roc_10,5.244884960120544e-05,5.244884960120544e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,macd,-0.00021182000637054443,0.00021182000637054443,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,rsi_14,4.271615398465656e-05,4.271615398465656e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,volume_medio_22d,0.002670273883268237,0.002670273883268237,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,adx_14,-0.0008550641941837966,0.0008550641941837966,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,cpi,-0.008414488285779953,0.008414488285779953,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,gold_close,0.008592251688241959,0.008592251688241959,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,yield_slope,-0.0012061258312314749,0.0012061258312314749,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,12.0,stress_index,0.0005774939781986177,0.0005774939781986177,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,11.0,rv_yz_22,6.925673369551077e-05,6.925673369551077e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,11.0,parkinson,-2.3057107682689093e-05,2.3057107682689093e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,11.0,vix_term_spread,-0.00014373524754773825,0.00014373524754773825,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,11.0,vix,-0.00024857951211743057,0.00024857951211743057,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,11.0,true_range,4.430647095432505e-05,4.430647095432505e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,11.0,garman_klass,-8.70518124429509e-05,8.70518124429509e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,11.0,bollinger_width_20,6.175736780278385e-05,6.175736780278385e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,11.0,ret_spx_abs,4.388576780911535e-05,4.388576780911535e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,11.0,rv_diaria,-1.3392903383646626e-05,1.3392903383646626e-05,0.0011502932757139206,15
IntegratedGradients,2025-01-02,22,11.0,rogers_satchell,-5.9135407354915515e-05,5.9135407354915515e-05,0.0011502932757139206,15
