model,variant,seed,window_id,date,y,y_hat
TSMixerX,expanding_window,42,5,2016-11-15,0.009668450843384073,0.017034877091646194
TSMixerX,expanding_window,42,5,2016-12-16,0.005305098784410211,1e-10
TSMixerX,expanding_window,42,6,2017-01-20,0.0046107448285978994,0.007073776796460152
TSMixerX,expanding_window,42,6,2017-02-22,0.005838862068780151,0.0046451520174741745
TSMixerX,expanding_window,42,6,2017-03-24,0.00790579215924893,0.0078937578946352
TSMixerX,expanding_window,42,6,2017-04-26,0.005510683235314584,0.01036298368126154
TSMixerX,expanding_window,42,6,2017-05-26,0.006186999459483735,0.0076149459928274155
TSMixerX,expanding_window,42,6,2017-06-28,0.005077015052296542,0.0045928675681352615
TSMixerX,expanding_window,42,6,2017-07-31,0.005533160885051711,0.002710554748773575
TSMixerX,expanding_window,42,6,2017-08-30,0.0069420875591318315,0.008754638954997063
TSMixerX,expanding_window,42,6,2017-10-02,0.0020151543273616546,0.0021854322403669357
TSMixerX,expanding_window,42,6,2017-11-01,0.0029548059467729244,0.002726774662733078
TSMixerX,expanding_window,42,6,2017-12-04,0.0048933883037135225,0.005032205022871494
TSMixerX,expanding_window,42,7,2018-01-05,0.010372835047321756,0.004198223352432251
TSMixerX,expanding_window,42,7,2018-02-07,0.07610051443692939,0.035918086767196655
TSMixerX,expanding_window,42,7,2018-03-12,0.03893278889192598,0.04162508249282837
TSMixerX,expanding_window,42,7,2018-04-12,0.034683365120168494,0.0380655936896801
TSMixerX,expanding_window,42,7,2018-05-14,0.014105843287803165,0.011293703690171242
TSMixerX,expanding_window,42,7,2018-06-14,0.011504083849649321,0.00497506745159626
TSMixerX,expanding_window,42,7,2018-07-17,0.010979873593479463,0.008761960081756115
TSMixerX,expanding_window,42,7,2018-08-16,0.006202678775034051,0.006042533554136753
TSMixerX,expanding_window,42,7,2018-09-18,0.010446847330206841,0.0030035022646188736
TSMixerX,expanding_window,42,7,2018-10-18,0.047184398802718026,0.024291865527629852
TSMixerX,expanding_window,42,7,2018-11-19,0.0635085315724277,0.03810743987560272
TSMixerX,expanding_window,42,7,2018-12-21,0.07978025126287032,0.05972155183553696
TSMixerX,expanding_window,42,8,2019-01-25,0.02025397228946452,0.05747086554765701
TSMixerX,expanding_window,42,8,2019-02-27,0.01309299280613508,0.008254400454461575
TSMixerX,expanding_window,42,8,2019-03-29,0.010772896703254506,0.014018513262271881
TSMixerX,expanding_window,42,8,2019-05-01,0.014642742733946161,0.0075085097923874855
TSMixerX,expanding_window,42,8,2019-06-03,0.020772695260990667,0.030374396592378616
TSMixerX,expanding_window,42,8,2019-07-03,0.010833928891873833,0.005228032357990742
TSMixerX,expanding_window,42,8,2019-08-05,0.03219010995245581,0.027080822736024857
TSMixerX,expanding_window,42,8,2019-09-05,0.02481087491538315,0.031225955113768578
TSMixerX,expanding_window,42,8,2019-10-07,0.01964096452385402,0.019370632246136665
TSMixerX,expanding_window,42,8,2019-11-06,0.006445515725366108,0.007899006828665733
TSMixerX,expanding_window,42,8,2019-12-09,0.009865564846825846,0.008945580571889877
TSMixerX,expanding_window,42,9,2020-01-10,0.01961982544836508,0.009142708964645863
TSMixerX,expanding_window,42,9,2020-02-12,0.11742943282789692,0.016555573791265488
TSMixerX,expanding_window,42,9,2020-03-16,0.5110716840766463,0.11924360692501068
TSMixerX,expanding_window,42,9,2020-04-16,0.18296913367072884,0.13164687156677246
TSMixerX,expanding_window,42,9,2020-05-18,0.07959375840041945,0.056572720408439636
TSMixerX,expanding_window,42,9,2020-06-18,0.09647825090074526,0.06579877436161041
TSMixerX,expanding_window,42,9,2020-07-21,0.03226017967887539,0.01833207905292511
TSMixerX,expanding_window,42,9,2020-08-20,0.028298621850159567,0.009393414482474327
TSMixerX,expanding_window,42,9,2020-09-22,0.06656110661288833,0.02941049449145794
TSMixerX,expanding_window,42,9,2020-10-22,0.0526541592385736,0.010116882622241974
TSMixerX,expanding_window,42,9,2020-11-23,0.025843240135550137,0.038117215037345886
TSMixerX,expanding_window,42,9,2020-12-24,0.016170984243923027,0.00668853335082531
TSMixerX,expanding_window,42,10,2021-01-28,0.02372744405557065,0.02648165076971054
TSMixerX,expanding_window,42,10,2021-03-02,0.02538848063319612,0.020378071814775467
TSMixerX,expanding_window,42,10,2021-04-01,0.012391371192771105,0.013425764627754688
TSMixerX,expanding_window,42,10,2021-05-04,0.019120549882166465,0.013656683266162872
TSMixerX,expanding_window,42,10,2021-06-04,0.01069452072590523,0.011949422769248486
TSMixerX,expanding_window,42,10,2021-07-07,0.01224627235436277,0.013189850375056267
TSMixerX,expanding_window,42,10,2021-08-06,0.008750775161210941,0.016496391966938972
TSMixerX,expanding_window,42,10,2021-09-08,0.011478228210446884,0.012040344998240471
TSMixerX,expanding_window,42,10,2021-10-08,0.015560903880422687,0.01453833095729351
TSMixerX,expanding_window,42,10,2021-11-09,0.012208944082377382,0.000561688095331192
TSMixerX,expanding_window,42,10,2021-12-10,0.033990513496672724,0.02669491618871689
TSMixerX,expanding_window,42,11,2022-01-12,0.04090945113050157,0.019839433953166008
TSMixerX,expanding_window,42,11,2022-02-14,0.07042922885991215,0.049062035977840424
TSMixerX,expanding_window,42,11,2022-03-17,0.05151535585245646,0.04179549962282181
TSMixerX,expanding_window,42,11,2022-04-19,0.06142346016096172,0.01832076720893383
TSMixerX,expanding_window,42,11,2022-05-19,0.08823982799980758,0.07856426388025284
TSMixerX,expanding_window,42,11,2022-06-22,0.07333530362348528,0.061572298407554626
TSMixerX,expanding_window,42,11,2022-07-25,0.03564634172490912,0.023116905242204666
TSMixerX,expanding_window,42,11,2022-08-24,0.05439508972384091,0.02133551612496376
TSMixerX,expanding_window,42,11,2022-09-26,0.08023907962065327,0.06101040169596672
TSMixerX,expanding_window,42,11,2022-10-26,0.09375853831009708,0.03770473599433899
TSMixerX,expanding_window,42,11,2022-11-28,0.06175305337369092,0.03317045420408249
TSMixerX,expanding_window,42,11,2022-12-29,0.03912817763833507,0.028062205761671066
TSMixerX,expanding_window,42,12,2023-02-01,0.03478112074169219,0.01992424577474594
TSMixerX,expanding_window,42,12,2023-03-06,0.0394710458540811,0.025133762508630753
TSMixerX,expanding_window,42,12,2023-04-05,0.02018786563668012,0.02875707298517227
TSMixerX,expanding_window,42,12,2023-05-08,0.016310786785118294,0.014437215402722359
TSMixerX,expanding_window,42,12,2023-06-08,0.01697993490071261,0.017597364261746407
TSMixerX,expanding_window,42,12,2023-07-12,0.011815690152115295,0.01675204187631607
TSMixerX,expanding_window,42,12,2023-08-11,0.01860386016842899,0.012403484433889389
TSMixerX,expanding_window,42,12,2023-09-13,0.02039207310398654,0.01497289165854454
TSMixerX,expanding_window,42,12,2023-10-13,0.022041948770065736,0.021287310868501663
TSMixerX,expanding_window,42,12,2023-11-14,0.014564358270281817,0.022292202338576317
TSMixerX,expanding_window,42,12,2023-12-15,0.00941458458774614,0.008792007341980934
TSMixerX,expanding_window,42,13,2024-01-19,0.011822164980282183,0.006185276433825493
TSMixerX,expanding_window,42,13,2024-02-21,0.017341422348473027,0.01421302929520607
TSMixerX,expanding_window,42,13,2024-03-22,0.017565152905256985,0.00961832981556654
TSMixerX,expanding_window,42,13,2024-04-24,0.024611932288945152,0.024663012474775314
TSMixerX,expanding_window,42,13,2024-05-24,0.012055944335016073,0.017608623951673508
TSMixerX,expanding_window,42,13,2024-06-27,0.009767464801151165,0.014241291210055351
TSMixerX,expanding_window,42,13,2024-07-30,0.07057193764707095,0.019413616508245468
TSMixerX,expanding_window,42,13,2024-08-29,0.02714191822068316,0.042091257870197296
TSMixerX,expanding_window,42,13,2024-10-01,0.012708614801230976,0.024848701432347298
TSMixerX,expanding_window,42,13,2024-10-31,0.02017056718467547,0.022220056504011154
TSMixerX,expanding_window,42,13,2024-12-03,0.014146562876227158,0.019828537479043007
TSMixerX,expanding_window,42,14,2025-01-06,0.0380571884106967,0.051172561943531036
TSMixerX,expanding_window,42,14,2025-02-07,0.03209464901155022,0.027127478271722794
TSMixerX,expanding_window,42,14,2025-03-12,0.0784031368681164,0.06747264415025711
TSMixerX,expanding_window,42,14,2025-04-11,0.2608168442006162,0.12487520277500153
TSMixerX,expanding_window,42,14,2025-05-14,0.041318671868111986,0.062429122626781464
TSMixerX,expanding_window,42,14,2025-06-16,0.012757425926887854,0.03399486094713211
TSMixerX,expanding_window,42,14,2025-07-18,0.01206781999738813,0.029535816982388496
TSMixerX,expanding_window,42,14,2025-08-19,0.014692749498742176,0.022254470735788345
TSMixerX,expanding_window,42,14,2025-09-19,0.011087264665746981,0.01758582890033722
TSMixerX,expanding_window,42,14,2025-10-21,0.02495279139541479,0.02897896245121956
TSMixerX,expanding_window,42,14,2025-11-20,0.038043335684082455,0.04377032816410065
