model,variant,seed,window_id,date,y,y_hat
TSMixerX,seed_sensitivity,123,5,2016-07-13,0.016967629686675215,0.020185142755508423
TSMixerX,seed_sensitivity,123,5,2016-08-12,0.0036841727202727953,0.014217685908079147
TSMixerX,seed_sensitivity,123,5,2016-09-14,0.01562795169821351,0.01958167366683483
TSMixerX,seed_sensitivity,123,5,2016-10-14,0.008509189917314294,0.02006414346396923
TSMixerX,seed_sensitivity,123,5,2016-11-15,0.009668450843384073,0.017225075513124466
TSMixerX,seed_sensitivity,123,5,2016-12-16,0.005305098784410211,0.01170189119875431
TSMixerX,seed_sensitivity,123,6,2017-01-20,0.0046107448285978994,0.010755408555269241
TSMixerX,seed_sensitivity,123,6,2017-02-22,0.005838862068780151,0.008555122651159763
TSMixerX,seed_sensitivity,123,6,2017-03-24,0.00790579215924893,0.01079458836466074
TSMixerX,seed_sensitivity,123,6,2017-04-26,0.005510683235314584,0.009493309073150158
TSMixerX,seed_sensitivity,123,6,2017-05-26,0.006186999459483735,0.010487545281648636
TSMixerX,seed_sensitivity,123,6,2017-06-28,0.005077015052296542,0.007289048749953508
TSMixerX,seed_sensitivity,123,6,2017-07-31,0.005533160885051711,0.006631842814385891
TSMixerX,seed_sensitivity,123,6,2017-08-30,0.0069420875591318315,0.011735782027244568
TSMixerX,seed_sensitivity,123,6,2017-10-02,0.0020151543273616546,0.006548361387103796
TSMixerX,seed_sensitivity,123,6,2017-11-01,0.0029548059467729244,0.008284533396363258
TSMixerX,seed_sensitivity,123,6,2017-12-04,0.0048933883037135225,0.007316863629966974
TSMixerX,seed_sensitivity,123,7,2018-01-05,0.010372835047321756,0.0055695283226668835
TSMixerX,seed_sensitivity,123,7,2018-02-07,0.07610051443692939,0.026054633781313896
TSMixerX,seed_sensitivity,123,7,2018-03-12,0.03893278889192598,0.019088972359895706
TSMixerX,seed_sensitivity,123,7,2018-04-12,0.034683365120168494,0.030288059264421463
TSMixerX,seed_sensitivity,123,7,2018-05-14,0.014105843287803165,0.011315707117319107
TSMixerX,seed_sensitivity,123,7,2018-06-14,0.011504083849649321,0.006229065824300051
TSMixerX,seed_sensitivity,123,7,2018-07-17,0.010979873593479463,0.01104877982288599
TSMixerX,seed_sensitivity,123,7,2018-08-16,0.006202678775034051,0.005835080053657293
TSMixerX,seed_sensitivity,123,7,2018-09-18,0.010446847330206841,0.005229342263191938
TSMixerX,seed_sensitivity,123,7,2018-10-18,0.047184398802718026,0.03280792385339737
