model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_vix_term_spread,x_stress_index,x_vix,x_volume_medio_22d,x_parkinson,x_spy_volume,x_bollinger_width_20,x_true_range,x_garman_klass,x_macd,x_baa,x_ret_spx_abs,x_baa_aaa_spread,x_rv_diaria,x_rogers_satchell,x_ukx_close,x_indu_close,x_obv,x_aaa,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,7,2017-01-03,2017-01-25,15,0.004575317987844913,0.008466700995921998,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.25714686809727,2.71,-0.0939,12.85,86953664.95,2.494707844e-05,91366522,0.03135530767,25.05,3.160623163e-05,15.07642308523464,4.72,0.008450767047,0.78,7.141546368e-05,3.074746483e-05,7177.89,19881.76,8426881125,3.94,2257.83,0.003615418164406042,0.06012834742786502,0.003891383008077085,1.5142861715551062e-05,0.15585443537703147
LSTM,7,2017-01-03,2017-01-26,16,0.004525442273581515,0.007277262355646338,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.25714686809727,2.71,-0.0939,12.85,86953664.95,2.494707844e-05,91366522,0.03135530767,25.05,3.160623163e-05,15.07642308523464,4.72,0.008450767047,0.78,7.141546368e-05,3.074746483e-05,7177.89,19881.76,8426881125,3.94,2257.83,0.003615418164406042,0.06012834742786502,0.002751820082064823,7.57251376405525e-06,0.09689996565833581
LSTM,7,2017-01-03,2017-01-27,17,0.004550680380469862,0.007144215561604385,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.25714686809727,2.71,-0.0939,12.85,86953664.95,2.494707844e-05,91366522,0.03135530767,25.05,3.160623163e-05,15.07642308523464,4.72,0.008450767047,0.78,7.141546368e-05,3.074746483e-05,7177.89,19881.76,8426881125,3.94,2257.83,0.003615418164406042,0.06012834742786502,0.0025935351811345233,6.726424735782485e-06,0.08800037536763305
LSTM,7,2017-01-03,2017-01-30,18,0.005138921358897316,0.00828482930410991,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.25714686809727,2.71,-0.0939,12.85,86953664.95,2.494707844e-05,91366522,0.03135530767,25.05,3.160623163e-05,15.07642308523464,4.72,0.008450767047,0.78,7.141546368e-05,3.074746483e-05,7177.89,19881.76,8426881125,3.94,2257.83,0.003615418164406042,0.06012834742786502,0.003145907945212594,9.896736799751724e-06,0.09786374037459611
LSTM,7,2017-01-03,2017-01-31,19,0.005213700725773525,0.008212278184030504,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.25714686809727,2.71,-0.0939,12.85,86953664.95,2.494707844e-05,91366522,0.03135530767,25.05,3.160623163e-05,15.07642308523464,4.72,0.008450767047,0.78,7.141546368e-05,3.074746483e-05,7177.89,19881.76,8426881125,3.94,2257.83,0.003615418164406042,0.06012834742786502,0.002998577458256979,8.991466773166884e-06,0.08920700913504231
LSTM,7,2017-01-03,2017-02-01,20,0.005455961076067528,0.007203736459463967,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.25714686809727,2.71,-0.0939,12.85,86953664.95,2.494707844e-05,91366522,0.03135530767,25.05,3.160623163e-05,15.07642308523464,4.72,0.008450767047,0.78,7.141546368e-05,3.074746483e-05,7177.89,19881.76,8426881125,3.94,2257.83,0.003615418164406042,0.06012834742786502,0.0017477753833964396,3.0547187908065714e-06,0.03527038537861449
LSTM,7,2017-01-03,2017-02-02,21,0.005309431359903207,0.008502816173633508,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.25714686809727,2.71,-0.0939,12.85,86953664.95,2.494707844e-05,91366522,0.03135530767,25.05,3.160623163e-05,15.07642308523464,4.72,0.008450767047,0.78,7.141546368e-05,3.074746483e-05,7177.89,19881.76,8426881125,3.94,2257.83,0.003615418164406042,0.06012834742786502,0.0031933848137303015,1.0197706568563312e-05,0.09534478226068188
LSTM,7,2017-01-03,2017-02-03,22,0.004804837297162305,0.008421136964240093,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.25714686809727,2.71,-0.0939,12.85,86953664.95,2.494707844e-05,91366522,0.03135530767,25.05,3.160623163e-05,15.07642308523464,4.72,0.008450767047,0.78,7.141546368e-05,3.074746483e-05,7177.89,19881.76,8426881125,3.94,2257.83,0.003615418164406042,0.06012834742786502,0.003616299667077788,1.307762328210692e-05,0.1316903848999078
LSTM,7,2017-01-04,2017-01-05,1,0.0044839398912764955,0.00575652476434747,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0012725848730709742,1.6194722591690675e-06,0.02876360012771917
LSTM,7,2017-01-04,2017-01-06,2,0.004558503540959119,0.005633874317585848,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.001075370776626729,1.1564223072227743e-06,0.020927072159046656
LSTM,7,2017-01-04,2017-01-09,3,0.004534341087311157,0.005640941615046862,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.001106600527735705,1.224564727984941e-06,0.022198210905437943
LSTM,7,2017-01-04,2017-01-10,4,0.004294760918839906,0.005564379223224813,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0012696183043849072,1.6119306388292069e-06,0.030820636224866638
LSTM,7,2017-01-04,2017-01-11,5,0.004344176247913047,0.0059844961799495975,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0016403199320365507,2.6906494794363945e-06,0.04624109211234395
LSTM,7,2017-01-04,2017-01-12,6,0.004880301870725266,0.005734785296013862,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0008544834252885956,7.30141924092931e-07,0.012343163115192013
LSTM,7,2017-01-04,2017-01-13,7,0.004800904237915182,0.0064209087203163555,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0016200044824011732,2.6244145229998934e-06,0.03845393510567563
LSTM,7,2017-01-04,2017-01-17,8,0.004731554629959902,0.006092175406778611,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.001360620776818709,1.8512888983107473e-06,0.029412336779305104
LSTM,7,2017-01-04,2017-01-18,9,0.004188862940427476,0.006508014782955295,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0023191518425278185,5.378465268700175e-06,0.08425194619410425
LSTM,7,2017-01-04,2017-01-19,10,0.004015858168195608,0.007040175706305676,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.003024317538110068,9.146496571320144e-06,0.13180222524325913
LSTM,7,2017-01-04,2017-01-20,11,0.0040455773678914715,0.006513781079559715,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.002468203711668244,6.092029562292895e-06,0.09737554805738213
LSTM,7,2017-01-04,2017-01-23,12,0.004220139984622369,0.007008419911940589,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.00278827992731822,7.774504953085698e-06,0.10939681595651285
LSTM,7,2017-01-04,2017-01-24,13,0.004400527368880792,0.0063093781771264125,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0019088508082456207,3.6437114081399597e-06,0.05777090761194992
LSTM,7,2017-01-04,2017-01-25,14,0.004575317987844913,0.007147818062486937,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0025725000746420236,6.617756634033217e-06,0.0862308926765456
LSTM,7,2017-01-04,2017-01-26,15,0.004525442273581515,0.008133704826923119,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0036082625533416035,1.3019558653847268e-05,0.14268262958431555
LSTM,7,2017-01-04,2017-01-27,16,0.004550680380469862,0.007200467859588515,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0026497874791186534,7.021373684493988e-06,0.09086712265140262
LSTM,7,2017-01-04,2017-01-30,17,0.005138921358897316,0.006817323221391073,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0016784018624937573,2.8170328120225136e-06,0.03642709075887973
LSTM,7,2017-01-04,2017-01-31,18,0.005213700725773525,0.008308912636586611,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.003095211910813086,9.580336772839196e-06,0.09352175014642206
LSTM,7,2017-01-04,2017-02-01,19,0.005455961076067528,0.008016408510496176,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.002560447434428648,6.555891064472245e-06,0.06538090072380509
LSTM,7,2017-01-04,2017-02-02,20,0.005309431359903207,0.0071813565433919814,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0018719251834887745,3.504103892579482e-06,0.04133899228910032
LSTM,7,2017-01-04,2017-02-03,21,0.004804837297162305,0.008277411448033942,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0034725741508716363,1.2058771233301865e-05,0.12438294378070092
LSTM,7,2017-01-04,2017-02-06,22,0.004792764253733432,0.008183583272767293,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.00339081901903386,1.149765361984175e-05,0.1206787263345408
LSTM,7,2017-01-05,2017-01-06,1,0.004558503540959119,0.006008454421619202,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,0.0014499508806600832,2.102357556326951e-06,0.03485470340288166
LSTM,7,2017-01-05,2017-01-09,2,0.004534341087311157,0.0055955792016265495,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,0.0010612381143153922,1.1262263352756894e-06,0.020640553303427955
LSTM,7,2017-01-05,2017-01-10,3,0.004294760918839906,0.0057387516088124365,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,0.0014439906899725305,2.085109112727345e-06,0.03822476073835612
LSTM,7,2017-01-05,2017-01-11,4,0.004344176247913047,0.0056562663092790365,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,0.0013120900613659897,1.7215803291354065e-06,0.03195680264868983
LSTM,7,2017-01-05,2017-01-12,5,0.004880301870725266,0.005734586742012467,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,0.0008542848712872007,7.29802641310189e-07,0.012338004744647302
LSTM,7,2017-01-05,2017-01-13,6,0.004800904237915182,0.0056620164420319785,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,0.0008611122041167962,7.415142280788869e-07,0.012890024510716414
LSTM,7,2017-01-05,2017-01-17,7,0.004731554629959902,0.006179634081490239,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,0.0014480794515303371,2.096934097944402e-06,0.032674298573214244
LSTM,7,2017-01-05,2017-01-18,8,0.004188862940427476,0.006158485066616984,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,0.0019696221261895075,3.879411319975276e-06,0.06557898820890973
LSTM,7,2017-01-05,2017-01-19,9,0.004015858168195608,0.0065417551587187974,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,0.002525896990523189,6.380155606734104e-06,0.10183527976460383
LSTM,7,2017-01-05,2017-01-20,10,0.0040455773678914715,0.006899709333262274,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,0.0028541319653708026,8.1460692757514e-06,0.12019526909396938
LSTM,7,2017-01-05,2017-01-23,11,0.004220139984622369,0.006161133903579579,/content/daily_h22_run/results/models/lstm/lstm_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,0.00194099391895721,3.7674573934288683e-06,0.0633541120165364
