model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_vix,x_stress_index,x_true_range,x_parkinson,x_bollinger_width_20,x_macd,x_garman_klass,x_spy_volume,x_baa,x_volume_medio_22d,x_vix_term_spread,x_baa_aaa_spread,x_ret_spx_abs,x_rogers_satchell,x_rv_diaria,x_roc_10,x_rsi_14,x_ust_10y,x_ust_3m,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,2,2012-04-04,2012-04-23,12,0.01131873426918341,0.01564741901450062,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.20636558587681,16.44,-0.0774,19.29,6.609285046e-05,0.04246738279,12.79625647252124,5.26098371e-05,146895936,5.33,138220061.4,3.01,1.26,0.01025489548,4.720637523e-05,0.0001051628812,-0.002808468173,54.25033422313843,2.2233,0.0712,1398.96,0.02077246066548115,0.14412654393095378,0.004328684745317208,1.8737511624341905e-05,0.047207833810037236
LSTM,2,2012-04-04,2012-04-24,13,0.011160884121743807,0.013074811511444696,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.20636558587681,16.44,-0.0774,19.29,6.609285046e-05,0.04246738279,12.79625647252124,5.26098371e-05,146895936,5.33,138220061.4,3.01,1.26,0.01025489548,4.720637523e-05,0.0001051628812,-0.002808468173,54.25033422313843,2.2233,0.0712,1398.96,0.02077246066548115,0.14412654393095378,0.001913927389700889,3.6631180530472584e-06,0.011889627554941384
LSTM,2,2012-04-04,2012-04-25,14,0.011154744703423362,0.016115243277747587,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.20636558587681,16.44,-0.0774,19.29,6.609285046e-05,0.04246738279,12.79625647252124,5.26098371e-05,146895936,5.33,138220061.4,3.01,1.26,0.01025489548,4.720637523e-05,0.0001051628812,-0.002808468173,54.25033422313843,2.2233,0.0712,1398.96,0.02077246066548115,0.14412654393095378,0.004960498574324224,2.4606546105872662e-05,0.06008660315706926
LSTM,2,2012-04-04,2012-04-26,15,0.011235060914527339,0.014710901846704972,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.20636558587681,16.44,-0.0774,19.29,6.609285046e-05,0.04246738279,12.79625647252124,5.26098371e-05,146895936,5.33,138220061.4,3.01,1.26,0.01025489548,4.720637523e-05,0.0001051628812,-0.002808468173,54.25033422313843,2.2233,0.0712,1398.96,0.02077246066548115,0.14412654393095378,0.003475840932177633,1.2081470185801475e-05,0.033272977503968404
LSTM,2,2012-04-04,2012-04-27,16,0.011332982734700294,0.014052806597892278,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.20636558587681,16.44,-0.0774,19.29,6.609285046e-05,0.04246738279,12.79625647252124,5.26098371e-05,146895936,5.33,138220061.4,3.01,1.26,0.01025489548,4.720637523e-05,0.0001051628812,-0.002808468173,54.25033422313843,2.2233,0.0712,1398.96,0.02077246066548115,0.14412654393095378,0.0027198238631919846,7.397441846788572e-06,0.021561725526145104
LSTM,2,2012-04-04,2012-04-30,17,0.010815126471039334,0.013600642461638963,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.20636558587681,16.44,-0.0774,19.29,6.609285046e-05,0.04246738279,12.79625647252124,5.26098371e-05,146895936,5.33,138220061.4,3.01,1.26,0.01025489548,4.720637523e-05,0.0001051628812,-0.002808468173,54.25033422313843,2.2233,0.0712,1398.96,0.02077246066548115,0.14412654393095378,0.002785515990599629,7.759099333886233e-06,0.024363600905430882
LSTM,2,2012-04-04,2012-05-01,18,0.010981610894553502,0.013177941617745232,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.20636558587681,16.44,-0.0774,19.29,6.609285046e-05,0.04246738279,12.79625647252124,5.26098371e-05,146895936,5.33,138220061.4,3.01,1.26,0.01025489548,4.720637523e-05,0.0001051628812,-0.002808468173,54.25033422313843,2.2233,0.0712,1398.96,0.02077246066548115,0.14412654393095378,0.0021963307231917303,4.8238686456359085e-06,0.01565499819041727
LSTM,2,2012-04-04,2012-05-02,19,0.01129892644529471,0.013415814871627792,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.20636558587681,16.44,-0.0774,19.29,6.609285046e-05,0.04246738279,12.79625647252124,5.26098371e-05,146895936,5.33,138220061.4,3.01,1.26,0.01025489548,4.720637523e-05,0.0001051628812,-0.002808468173,54.25033422313843,2.2233,0.0712,1398.96,0.02077246066548115,0.14412654393095378,0.0021168884263330825,4.481216609542954e-06,0.013935987384448456
LSTM,2,2012-04-04,2012-05-03,20,0.011001393889085661,0.013828019075016369,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.20636558587681,16.44,-0.0774,19.29,6.609285046e-05,0.04246738279,12.79625647252124,5.26098371e-05,146895936,5.33,138220061.4,3.01,1.26,0.01025489548,4.720637523e-05,0.0001051628812,-0.002808468173,54.25033422313843,2.2233,0.0712,1398.96,0.02077246066548115,0.14412654393095378,0.0028266251859307076,7.989809941737808e-06,0.024262040840705934
LSTM,2,2012-04-04,2012-05-04,21,0.010886200309347277,0.011269535258800851,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.20636558587681,16.44,-0.0774,19.29,6.609285046e-05,0.04246738279,12.79625647252124,5.26098371e-05,146895936,5.33,138220061.4,3.01,1.26,0.01025489548,4.720637523e-05,0.0001051628812,-0.002808468173,54.25033422313843,2.2233,0.0712,1398.96,0.02077246066548115,0.14412654393095378,0.00038333494945357385,1.4694568347257401e-07,0.0005919781761440923
LSTM,2,2012-04-04,2012-05-07,22,0.010554907745658433,0.01380113073381181,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.20636558587681,16.44,-0.0774,19.29,6.609285046e-05,0.04246738279,12.79625647252124,5.26098371e-05,146895936,5.33,138220061.4,3.01,1.26,0.01025489548,4.720637523e-05,0.0001051628812,-0.002808468173,54.25033422313843,2.2233,0.0712,1398.96,0.02077246066548115,0.14412654393095378,0.003246222988153377,1.053796368881544e-05,0.032945308062925394
LSTM,2,2012-04-05,2012-04-09,1,0.008135908252667762,0.011438753373946032,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.003302845121278269,1.0908785895151664e-05,0.05197792494389075
LSTM,2,2012-04-05,2012-04-10,2,0.008533706851836515,0.010141874590838512,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0016081677390019974,2.5862034767667963e-06,0.014081908887031425
LSTM,2,2012-04-05,2012-04-11,3,0.008917204982223557,0.01328473850395289,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.004367533521729333,1.9075349063429433e-05,0.06987011216712613
LSTM,2,2012-04-05,2012-04-12,4,0.009155905334817062,0.011915129614806523,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0027592242799894615,7.6133186272833625e-06,0.03183676057413165
LSTM,2,2012-04-05,2012-04-13,5,0.008914177197810874,0.010559597880080105,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0016454206822692306,2.70740922163934e-06,0.013569958963465467
LSTM,2,2012-04-05,2012-04-16,6,0.009295013133097437,0.01004074279954015,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0007457296664427123,5.561127354127589e-07,0.002902693080546248
LSTM,2,2012-04-05,2012-04-17,7,0.00981257075112125,0.012853237831618987,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0030406670804977373,9.245656294422633e-06,0.03336327758000168
LSTM,2,2012-04-05,2012-04-18,8,0.009857831853655156,0.010125569415593373,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.000267737561938217,7.168340207262056e-08,0.0003558697436305547
LSTM,2,2012-04-05,2012-04-19,9,0.01047584757796934,0.010344637689074659,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,-0.000131209888894682,1.7216034943754797e-08,7.976630620221137e-05
LSTM,2,2012-04-05,2012-04-20,10,0.010486453592086149,0.011588509156859503,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0011020555647733542,1.2145264678479166e-06,0.004830732918718272
LSTM,2,2012-04-05,2012-04-23,11,0.01131873426918341,0.011849830136010391,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0005310958668269805,2.820628197607018e-07,0.0010354210510348238
LSTM,2,2012-04-05,2012-04-24,12,0.011160884121743807,0.014358345052934538,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0031974609311907314,1.02237564064911e-05,0.0292260591594502
LSTM,2,2012-04-05,2012-04-25,13,0.011154744703423362,0.01264206999991077,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.001487325296487407,2.212136537571353e-06,0.007516326113604199
LSTM,2,2012-04-05,2012-04-26,14,0.011235060914527339,0.016185802864003545,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.004950741949476206,2.4509845850303464e-05,0.05922575552448106
LSTM,2,2012-04-05,2012-04-27,15,0.011332982734700294,0.014013467483142,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0026804847484417065,7.184998486628599e-06,0.021022337215287346
LSTM,2,2012-04-05,2012-04-30,16,0.010815126471039334,0.01389070977324723,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0030755833022078957,9.459212648820025e-06,0.028861531964988307
LSTM,2,2012-04-05,2012-05-01,17,0.010981610894553502,0.011975883205590369,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0009942723110368673,9.88577428494593e-07,0.0036498779394311676
LSTM,2,2012-04-05,2012-05-02,18,0.01129892644529471,0.012047561618617371,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.000748635173322661,5.604546227358507e-07,0.0020145931656931904
LSTM,2,2012-04-05,2012-05-03,19,0.011001393889085661,0.012040694801644918,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0010393009125592573,1.080146386846505e-06,0.003954471319645769
LSTM,2,2012-04-05,2012-05-04,20,0.010886200309347277,0.012651455690231942,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0017652553808846644,3.1161265597422613e-06,0.010746498787385761
LSTM,2,2012-04-05,2012-05-07,21,0.010554907745658433,0.010299911295564774,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,-0.0002549964500936589,6.502318956036788e-08,0.0003014923132191871
LSTM,2,2012-04-05,2012-05-08,22,0.012196752873278507,0.012726045315834345,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,12.88305375831417,16.7,-0.0774,8.68,1.391881743e-05,0.03596040703,11.33662276454402,1.919600307e-05,137439344,5.28,137486594.5,3.12,1.26,0.0006292366423,2.059599344e-05,3.959387521e-07,0.003798131807,53.76375019941247,2.1805,0.0661,1398.08,0.020978526067554147,0.1448396564051232,0.0005292924425558381,2.801504897467252e-07,0.0008896729211405052
LSTM,2,2012-04-09,2012-04-10,1,0.008533706851836515,0.011624195019681071,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.0030904881678445566,9.551117115587204e-06,0.04319801523730682
LSTM,2,2012-04-09,2012-04-11,2,0.008917204982223557,0.01064033156962966,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.001723126587406103,2.9691652362258024e-06,0.01472615031569302
LSTM,2,2012-04-09,2012-04-12,3,0.009155905334817062,0.014267128653514994,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.0051112233186979324,2.6124603813601508e-05,0.0853074170235768
LSTM,2,2012-04-09,2012-04-13,4,0.008914177197810874,0.011684386613808072,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.0027702094159971977,7.674060208479535e-06,0.03352409818017055
LSTM,2,2012-04-09,2012-04-16,5,0.009295013133097437,0.011798973436839397,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.00250396030374196,6.2698172027155286e-06,0.026316008629330145
LSTM,2,2012-04-09,2012-04-17,6,0.00981257075112125,0.010053380193207215,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.00024080944208596487,5.798918739775367e-08,0.0002915400078791208
LSTM,2,2012-04-09,2012-04-18,7,0.009857831853655156,0.013685378124051633,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.003827546270396477,1.4650110452025983e-05,0.048380280652965846
LSTM,2,2012-04-09,2012-04-19,8,0.01047584757796934,0.01114982132753646,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.0006739737495671198,4.542406151055627e-07,0.001904051617944269
LSTM,2,2012-04-09,2012-04-20,9,0.010486453592086149,0.010863986228920694,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.00037753263683454504,1.4253089187524446e-07,0.0006181740446788986
LSTM,2,2012-04-09,2012-04-23,10,0.01131873426918341,0.011525240903720596,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.00020650663453718535,4.2644990107874635e-08,0.00016246689237275902
LSTM,2,2012-04-09,2012-04-24,11,0.011160884121743807,0.012292250084981103,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.001131365963237296,1.2799889427718545e-06,0.004514849197398307
LSTM,2,2012-04-09,2012-04-25,12,0.011154744703423362,0.015542555980529196,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.004387811277105833,1.9252887803497122e-05,0.049407363121615644
LSTM,2,2012-04-09,2012-04-26,13,0.011235060914527339,0.013702947508452006,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.002467886593924667,6.090464240473095e-06,0.018472668912885126
LSTM,2,2012-04-09,2012-04-27,14,0.011332982734700294,0.01667841424819572,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.005345431513495426,2.8573638065470003e-05,0.0658980382345753
LSTM,2,2012-04-09,2012-04-30,15,0.010815126471039334,0.014648932698085789,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.003833806227046455,1.4698070186540174e-05,0.041709401615353636
LSTM,2,2012-04-09,2012-05-01,16,0.010981610894553502,0.014423740201178205,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.0034421293066247034,1.1848254163524661e-05,0.03401001311011087
LSTM,2,2012-04-09,2012-05-02,17,0.01129892644529471,0.013489661546349471,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.002190735101054761,4.799320282993414e-06,0.01481482159657066
LSTM,2,2012-04-09,2012-05-03,18,0.011001393889085661,0.01286117250289366,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.0018597786138079987,3.458776492377601e-06,0.011586780737030011
LSTM,2,2012-04-09,2012-05-04,19,0.010886200309347277,0.012869575217300208,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.001983374907952931,3.933776025497298e-06,0.013256583862228721
LSTM,2,2012-04-09,2012-05-07,20,0.010554907745658433,0.013255125949614022,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,0.0027002182039555893,7.291178348973148e-06,0.024082156267341226
LSTM,2,2012-04-09,2012-05-08,21,0.012196752873278507,0.011600412045669068,/content/daily_h22_run/results/models/lstm/lstm_window_02.pt,13.37997848986315,18.81,0.0209,19.84,6.910368629e-05,0.03240963668,8.797062192600833,4.928803004e-05,127555857,5.17,142868023.8,2.4,1.26,0.01142343411,3.971371377e-05,0.0001304948468,-0.01067203012,45.78349344499253,2.0474,0.0763,1382.2,0.02000177763185386,0.14142764097535482,-0.0005963408276094383,3.5562238267390986e-07,0.0012777262777523557
