model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix_term_spread,x_stress_index,x_vix,x_atr_14,x_volume_medio_22d,x_parkinson,x_spy_volume,x_bollinger_width_20,x_baa,x_garman_klass,x_true_range,x_macd,x_ret_spx_abs,x_baa_aaa_spread,x_rv_diaria,x_rogers_satchell,x_ukx_close,x_aaa,x_obv,x_indu_close,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,8,2018-03-19,2018-04-13,18,0.036876301169484475,0.010131065913018248,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.36,-0.096,19.02,38.20351125102844,101774075.3,0.0001068926831,109208442,0.04460656854,4.65,0.000106114193,57.42,5.012972225081285,0.0143060082,0.8,0.0002046618705,0.0001167114617,7042.93,3.85,10740863961,24610.91,2712.92,0.0488341443985177,0.2209844890450859,-0.02674523525646623,0.0007153076089237243,1.3479605682192197
TSMixerX,8,2018-03-19,2018-04-16,19,0.03698694652227152,0.011261345897861742,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.36,-0.096,19.02,38.20351125102844,101774075.3,0.0001068926831,109208442,0.04460656854,4.65,0.000106114193,57.42,5.012972225081285,0.0143060082,0.8,0.0002046618705,0.0001167114617,7042.93,3.85,10740863961,24610.91,2712.92,0.0488341443985177,0.2209844890450859,-0.025725600624409775,0.0006618065274866326,1.0952272573766209
TSMixerX,8,2018-03-19,2018-04-17,20,0.03723140566686999,0.010289935739629096,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.36,-0.096,19.02,38.20351125102844,101774075.3,0.0001068926831,109208442,0.04460656854,4.65,0.000106114193,57.42,5.012972225081285,0.0143060082,0.8,0.0002046618705,0.0001167114617,7042.93,3.85,10740863961,24610.91,2712.92,0.0488341443985177,0.2209844890450859,-0.026941469927240898,0.0007258428018404256,1.332248663951459
TSMixerX,8,2018-03-19,2018-04-18,21,0.037210398575184184,0.009543937939033126,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.36,-0.096,19.02,38.20351125102844,101774075.3,0.0001068926831,109208442,0.04460656854,4.65,0.000106114193,57.42,5.012972225081285,0.0143060082,0.8,0.0002046618705,0.0001167114617,7042.93,3.85,10740863961,24610.91,2712.92,0.0488341443985177,0.2209844890450859,-0.02766646063615106,0.0007654330441316961,1.5381696196419945
TSMixerX,8,2018-03-19,2018-04-19,22,0.03613261217469604,0.010346504419122143,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.36,-0.096,19.02,38.20351125102844,101774075.3,0.0001068926831,109208442,0.04460656854,4.65,0.000106114193,57.42,5.012972225081285,0.0143060082,0.8,0.0002046618705,0.0001167114617,7042.93,3.85,10740863961,24610.91,2712.92,0.0488341443985177,0.2209844890450859,-0.025786107755573894,0.0006649233531820681,1.2417059876508034
TSMixerX,8,2018-03-20,2018-03-21,1,0.019410669669723372,0.014406286704904098,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.005004382964819275,2.5043848858573355e-05,0.049216729144375915
TSMixerX,8,2018-03-20,2018-03-22,2,0.020315324040587668,0.013273133234978219,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.007042190805609449,4.959245134261026e-05,0.10492624631691805
TSMixerX,8,2018-03-20,2018-03-23,3,0.020568749366335737,0.012650819497891723,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.007917929868444014,6.269361340159783e-05,0.1398318561594647
TSMixerX,8,2018-03-20,2018-03-26,4,0.02322046555115416,0.014633059285861276,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.008587406265292884,7.374354636519147e-05,0.12509896521666275
TSMixerX,8,2018-03-20,2018-03-27,5,0.025608458622416626,0.013964870887577046,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.01164358773483958,0.00013557313533890672,0.22739921205864144
TSMixerX,8,2018-03-20,2018-03-28,6,0.026319039280732162,0.013863024357675075,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.012456014923057087,0.00015515230776342085,0.25743888775591595
TSMixerX,8,2018-03-20,2018-03-29,7,0.02739199937753561,0.011114671986711327,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.016277327390824284,0.0002649513869880785,0.5625051860082553
TSMixerX,8,2018-03-20,2018-04-02,8,0.030889935216413665,0.011539044074705504,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.01935089114170816,0.0003744569879782394,0.6922985789803648
TSMixerX,8,2018-03-20,2018-04-03,9,0.029642344480699294,0.011170795982507172,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.018471548498192124,0.0003411981039210637,0.6776560296728276
TSMixerX,8,2018-03-20,2018-04-04,10,0.032064293297285974,0.009127115520573766,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.022937177776712208,0.0005261141243605004,1.256587348521773
TSMixerX,8,2018-03-20,2018-04-05,11,0.031178992351976735,0.008493910286718424,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.02268508206525831,0.0005146129483075043,1.370351529346745
TSMixerX,8,2018-03-20,2018-04-06,12,0.0339331970109501,0.010750953720861541,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.02318224329008856,0.0005374164039608561,1.0068971159104168
TSMixerX,8,2018-03-20,2018-04-09,13,0.03512533542137061,0.008676861278770332,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.02644847414260028,0.0006995217844717955,1.6498986423499868
TSMixerX,8,2018-03-20,2018-04-10,14,0.03627853405327583,0.008101630424702948,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.02817690362857288,0.0007939378980938835,1.9787691259637636
TSMixerX,8,2018-03-20,2018-04-11,15,0.036549925296572354,0.009376214853576325,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.02717371044299603,0.0007384105392397915,1.5376505640016305
TSMixerX,8,2018-03-20,2018-04-12,16,0.03692059176917316,0.008094905670441369,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.02882568609873179,0.0008309201790626192,2.043431772183154
TSMixerX,8,2018-03-20,2018-04-13,17,0.036876301169484475,0.009866553940340434,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.02700974722914404,0.0007295264453822542,1.4190872048814196
TSMixerX,8,2018-03-20,2018-04-16,18,0.03698694652227152,0.008569997529844177,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.02841694899242734,0.0008075229900382172,1.853566706092904
TSMixerX,8,2018-03-20,2018-04-17,19,0.03723140566686999,0.009572764626422432,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.02765864104044756,0.00076500042420433,1.531074858488755
TSMixerX,8,2018-03-20,2018-04-18,20,0.037210398575184184,0.008603362510556668,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.028607036064627514,0.0008183625124028993,1.8606643257249642
TSMixerX,8,2018-03-20,2018-04-19,21,0.03613261217469604,0.008791896836700399,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.02734071533799564,0.0007475147151933101,1.696397624943704
TSMixerX,8,2018-03-20,2018-04-20,22,0.036547396415313634,0.009792318733646041,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.68,-0.096,18.2,36.48683187595496,98059959.09,9.809204376e-06,59757271,0.04457550228,4.68,1.341138336e-05,14.17,2.735730701930606,0.00148070143,0.81,2.192476726e-06,1.370294749e-05,7061.27,3.87,10800621232,24727.27,2716.94,0.04965093306029486,0.22282489326889593,-0.026755077681667593,0.0007158341817520673,1.4152398391029823
TSMixerX,8,2018-03-21,2018-03-22,1,0.020315324040587668,0.01421949277009176,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.006095831270495908,3.715915887835576e-05,0.07193368256177535
TSMixerX,8,2018-03-21,2018-03-23,2,0.020568749366335737,0.014553576229284266,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.006015173137051471,3.618230786870564e-05,0.06737622316148584
TSMixerX,8,2018-03-21,2018-03-26,3,0.02322046555115416,0.012204319114840635,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.011016146436313524,0.00012135548230630316,0.25939915288789894
TSMixerX,8,2018-03-21,2018-03-27,4,0.025608458622416626,0.01534096094685969,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.010267497675556935,0.00010542150851756708,0.1568902003605217
TSMixerX,8,2018-03-21,2018-03-28,5,0.026319039280732162,0.013218725491278336,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.013100313789453826,0.00017161822138215405,0.30238394200979357
TSMixerX,8,2018-03-21,2018-03-29,6,0.02739199937753561,0.012642456088541462,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.014749543288994148,0.00021754902723391232,0.3934772548491574
TSMixerX,8,2018-03-21,2018-04-02,7,0.030889935216413665,0.012355733912842741,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.018534201303570925,0.0003435166179612902,0.5837384256749534
TSMixerX,8,2018-03-21,2018-04-03,8,0.029642344480699294,0.010113732319076519,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.019528612161622775,0.00038136669295908097,0.855590875537743
TSMixerX,8,2018-03-21,2018-04-04,9,0.032064293297285974,0.010433066951189635,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.02163122634609634,0.0004679099532360524,0.9505706405138521
TSMixerX,8,2018-03-21,2018-04-05,10,0.031178992351976735,0.009081202275308418,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.022097790076668317,0.0004883123262725007,1.1998171697173632
TSMixerX,8,2018-03-21,2018-04-06,11,0.0339331970109501,0.007203643578046082,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.026729553432904018,0.0007144690267224709,2.1607533909292043
TSMixerX,8,2018-03-21,2018-04-09,12,0.03512533542137061,0.009776086040675393,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.02534924938069522,0.0006425844441646769,1.3140020297510233
TSMixerX,8,2018-03-21,2018-04-10,13,0.03627853405327583,0.00809253273594146,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.02818600131733437,0.0007944506702607748,1.982679673608728
TSMixerX,8,2018-03-21,2018-04-11,14,0.036549925296572354,0.008012314920843195,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.02853761037572916,0.0008143952059569247,2.0440190926268813
TSMixerX,8,2018-03-21,2018-04-12,15,0.03692059176917316,0.007852690981863244,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.029067900787309912,0.0008449428561808922,2.1537352071714464
TSMixerX,8,2018-03-21,2018-04-13,16,0.036876301169484475,0.006838864904615993,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.030037436264868482,0.0009022475773660362,2.7072195970975854
TSMixerX,8,2018-03-21,2018-04-16,17,0.03698694652227152,0.00899030263472478,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.02799664388754674,0.0007838120689661082,1.6996750566639882
TSMixerX,8,2018-03-21,2018-04-17,18,0.03723140566686999,0.007525434249247629,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.029705971417622365,0.0008824447378645969,2.3485454754324344
TSMixerX,8,2018-03-21,2018-04-18,19,0.037210398575184184,0.009699546035539934,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.027510852539644248,0.0007568470074580504,1.4917939353471992
TSMixerX,8,2018-03-21,2018-04-19,20,0.03613261217469604,0.007855411249141237,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.028277200925554802,0.0007996000921841974,2.0737165923247485
TSMixerX,8,2018-03-21,2018-04-20,21,0.036547396415313634,0.008410696274166624,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.02813670014114701,0.0007916738948328222,1.8762416198600134
TSMixerX,8,2018-03-21,2018-04-23,22,0.03604295132486452,0.007650091668952299,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,0.85,-0.096,17.86,35.9770581705296,100897061.5,4.185782837e-05,78709578,0.04381022294,4.71,5.753600797e-05,29.35,0.5207325775022582,0.001845688485,0.8,3.406565983e-06,8.992412322e-05,7038.97,3.91,10721911654,24682.31,2711.93,0.049611948542038015,0.22273739816662583,-0.02839285965591222,0.0008061544794403278,2.1614467596264677
TSMixerX,8,2018-03-22,2018-03-23,1,0.020568749366335737,0.01536977092691646,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,-1.68,-0.096,23.34,38.43155401549175,104744834.8,0.0001481835152,148785916,0.05228682762,4.67,8.205448657e-05,70.34,-6.664245811465207,0.02548489002,0.81,0.0006494796191,4.606751786e-05,6952.59,3.86,10573125738,23957.89,2643.69,0.04425105414320353,0.21035934527185507,-0.005198978439419277,2.70293768135465e-05,0.04688973277993114
TSMixerX,8,2018-03-22,2018-03-26,2,0.02322046555115416,0.015362655900507585,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,-1.68,-0.096,23.34,38.43155401549175,104744834.8,0.0001481835152,148785916,0.05228682762,4.67,8.205448657e-05,70.34,-6.664245811465207,0.02548489002,0.81,0.0006494796191,4.606751786e-05,6952.59,3.86,10573125738,23957.89,2643.69,0.04425105414320353,0.21035934527185507,-0.007857809650646575,6.174517250579445e-05,0.09839330501112342
TSMixerX,8,2018-03-22,2018-03-27,3,0.025608458622416626,0.014065011493547247,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,-1.68,-0.096,23.34,38.43155401549175,104744834.8,0.0001481835152,148785916,0.05228682762,4.67,8.205448657e-05,70.34,-6.664245811465207,0.02548489002,0.81,0.0006494796191,4.606751786e-05,6952.59,3.86,10573125738,23957.89,2643.69,0.04425105414320353,0.21035934527185507,-0.011543447128869379,0.0001332511716170027,0.22148832194660928
TSMixerX,8,2018-03-22,2018-03-28,4,0.026319039280732162,0.0162968954358461,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,-1.68,-0.096,23.34,38.43155401549175,104744834.8,0.0001481835152,148785916,0.05228682762,4.67,8.205448657e-05,70.34,-6.664245811465207,0.02548489002,0.81,0.0006494796191,4.606751786e-05,6952.59,3.86,10573125738,23957.89,2643.69,0.04425105414320353,0.21035934527185507,-0.010022143844886061,0.00010044336724758757,0.13565460209475289
TSMixerX,8,2018-03-22,2018-03-29,5,0.02739199937753561,0.014781227723854113,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_08.pt,-1.68,-0.096,23.34,38.43155401549175,104744834.8,0.0001481835152,148785916,0.05228682762,4.67,8.205448657e-05,70.34,-6.664245811465207,0.02548489002,0.81,0.0006494796191,4.606751786e-05,6952.59,3.86,10573125738,23957.89,2643.69,0.04425105414320353,0.21035934527185507,-0.012610771653681498,0.00015903156170129677,0.23626831447255903
