model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_stress_index,x_vix,x_vix_term_spread,x_true_range,x_parkinson,x_spy_volume,x_bollinger_width_20,x_volume_medio_22d,x_baa,x_garman_klass,x_macd,x_baa_aaa_spread,x_ret_spx_abs,x_rv_diaria,x_rogers_satchell,x_roc_10,x_cpi,x_rsi_14,x_epu,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,3,2013-01-02,2013-01-17,11,0.008134070331286722,0.014960115618578641,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.72760863039512,-0.5642,14.68,2.01,36.24,0.0002270992309,192058911,0.04045954393,146696387.9,4.71,7.172761592e-05,6.18412695815573,0.94,0.02508604482,0.000629309645,1.715840661e-07,0.02241393775,231.249,63.93138570084101,214.4,1462.42,0.005672298354365998,0.07531466228010318,0.006826045287291919,4.6594894264160215e-05,0.15304332370676765
TSMixerX,3,2013-01-02,2013-01-18,12,0.008182858693742594,0.016070688247751482,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.72760863039512,-0.5642,14.68,2.01,36.24,0.0002270992309,192058911,0.04045954393,146696387.9,4.71,7.172761592e-05,6.18412695815573,0.94,0.02508604482,0.000629309645,1.715840661e-07,0.02241393775,231.249,63.93138570084101,214.4,1462.42,0.005672298354365998,0.07531466228010318,0.007887829554008888,6.221785507309606e-05,0.18413455099717346
TSMixerX,3,2013-01-02,2013-01-22,13,0.00818155978254916,0.017162433116214494,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.72760863039512,-0.5642,14.68,2.01,36.24,0.0002270992309,192058911,0.04045954393,146696387.9,4.71,7.172761592e-05,6.18412695815573,0.94,0.02508604482,0.000629309645,1.715840661e-07,0.02241393775,231.249,63.93138570084101,214.4,1462.42,0.005672298354365998,0.07531466228010318,0.008980873333665334,8.065608583534108e-05,0.21755333903558371
TSMixerX,3,2013-01-02,2013-01-23,14,0.008062433100599814,0.018276534803551348,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.72760863039512,-0.5642,14.68,2.01,36.24,0.0002270992309,192058911,0.04045954393,146696387.9,4.71,7.172761592e-05,6.18412695815573,0.94,0.02508604482,0.000629309645,1.715840661e-07,0.02241393775,231.249,63.93138570084101,214.4,1462.42,0.005672298354365998,0.07531466228010318,0.010214101702951534,0.00010432787359823742,0.25953836303468614
TSMixerX,3,2013-01-02,2013-01-24,15,0.008258711220950355,0.01646495234018784,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.72760863039512,-0.5642,14.68,2.01,36.24,0.0002270992309,192058911,0.04045954393,146696387.9,4.71,7.172761592e-05,6.18412695815573,0.94,0.02508604482,0.000629309645,1.715840661e-07,0.02241393775,231.249,63.93138570084101,214.4,1462.42,0.005672298354365998,0.07531466228010318,0.008206241119237486,6.73423933070641e-05,0.19155885996818123
TSMixerX,3,2013-01-02,2013-01-25,16,0.007305660452488757,0.015468899160517833,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.72760863039512,-0.5642,14.68,2.01,36.24,0.0002270992309,192058911,0.04045954393,146696387.9,4.71,7.172761592e-05,6.18412695815573,0.94,0.02508604482,0.000629309645,1.715840661e-07,0.02241393775,231.249,63.93138570084101,214.4,1462.42,0.005672298354365998,0.07531466228010318,0.008163238708029076,6.663846620426422e-05,0.22246261638947984
TSMixerX,3,2013-01-02,2013-01-28,17,0.0073592800337918644,0.015616446064576782,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.72760863039512,-0.5642,14.68,2.01,36.24,0.0002270992309,192058911,0.04045954393,146696387.9,4.71,7.172761592e-05,6.18412695815573,0.94,0.02508604482,0.000629309645,1.715840661e-07,0.02241393775,231.249,63.93138570084101,214.4,1462.42,0.005672298354365998,0.07531466228010318,0.008257166030784918,6.818079085994836e-05,0.22361439728923482
TSMixerX,3,2013-01-02,2013-01-29,18,0.007131971604748695,0.014498255935801656,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.72760863039512,-0.5642,14.68,2.01,36.24,0.0002270992309,192058911,0.04045954393,146696387.9,4.71,7.172761592e-05,6.18412695815573,0.94,0.02508604482,0.000629309645,1.715840661e-07,0.02241393775,231.249,63.93138570084101,214.4,1462.42,0.005672298354365998,0.07531466228010318,0.007366284331052962,5.426214484591638e-05,0.20135992216227283
TSMixerX,3,2013-01-02,2013-01-30,19,0.005790007826859132,0.016575074083422955,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.72760863039512,-0.5642,14.68,2.01,36.24,0.0002270992309,192058911,0.04045954393,146696387.9,4.71,7.172761592e-05,6.18412695815573,0.94,0.02508604482,0.000629309645,1.715840661e-07,0.02241393775,231.249,63.93138570084101,214.4,1462.42,0.005672298354365998,0.07531466228010318,0.010785066256563822,0.00011631765415847156,0.4010865401366246
TSMixerX,3,2013-01-02,2013-01-31,20,0.005533869202827678,0.018774289764942158,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.72760863039512,-0.5642,14.68,2.01,36.24,0.0002270992309,192058911,0.04045954393,146696387.9,4.71,7.172761592e-05,6.18412695815573,0.94,0.02508604482,0.000629309645,1.715840661e-07,0.02241393775,231.249,63.93138570084101,214.4,1462.42,0.005672298354365998,0.07531466228010318,0.01324042056211448,0.0001753087366616639,0.5163589678291356
TSMixerX,3,2013-01-02,2013-02-01,21,0.004710890519258089,0.015202328616404685,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.72760863039512,-0.5642,14.68,2.01,36.24,0.0002270992309,192058911,0.04045954393,146696387.9,4.71,7.172761592e-05,6.18412695815573,0.94,0.02508604482,0.000629309645,1.715840661e-07,0.02241393775,231.249,63.93138570084101,214.4,1462.42,0.005672298354365998,0.07531466228010318,0.010491438097146595,0.00011007027334625897,0.48145118928541475
TSMixerX,3,2013-01-02,2013-02-04,22,0.004163748280792741,0.013147175002138634,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.72760863039512,-0.5642,14.68,2.01,36.24,0.0002270992309,192058911,0.04045954393,146696387.9,4.71,7.172761592e-05,6.18412695815573,0.94,0.02508604482,0.000629309645,1.715840661e-07,0.02241393775,231.249,63.93138570084101,214.4,1462.42,0.005672298354365998,0.07531466228010318,0.008983426721345892,8.07019556577914e-05,0.4664940963140931
TSMixerX,3,2013-01-03,2013-01-04,1,0.00949672743357348,0.014316604003845428,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.0048198765702719484,2.3231210152656482e-05,0.07380932496209258
TSMixerX,3,2013-01-03,2013-01-07,2,0.009546980287062811,0.016224982932024803,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.006678002644961992,4.459571932611936e-05,0.11873965345075188
TSMixerX,3,2013-01-03,2013-01-08,3,0.009097352629924076,0.01293618656839171,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.0038388339384676333,1.4736646007130921e-05,0.055293502734029776
TSMixerX,3,2013-01-03,2013-01-09,4,0.009084886884958423,0.015352324257485882,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.006267437372527459,3.92807712185539e-05,0.11641433470848916
TSMixerX,3,2013-01-03,2013-01-10,5,0.008972124730503184,0.013106677226841057,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.004134552496337873,1.709452434497374e-05,0.06354538981788682
TSMixerX,3,2013-01-03,2013-01-11,6,0.008980075522421426,0.01621684071022744,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.007236765187806013,5.2370770383440995e-05,0.1447919586597437
TSMixerX,3,2013-01-03,2013-01-14,7,0.008604932715275406,0.014877748155722152,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.006272815440446746,3.9348213549907104e-05,0.12590709062480543
TSMixerX,3,2013-01-03,2013-01-15,8,0.00835622634395283,0.014623856144548118,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.006267629800595288,3.928318331731013e-05,0.13105784201602022
TSMixerX,3,2013-01-03,2013-01-16,9,0.007997585185166026,0.013960784079545199,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.005963198894379173,3.555974105392499e-05,0.12997336384150704
TSMixerX,3,2013-01-03,2013-01-17,10,0.008134070331286722,0.01569502235516172,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.007560952023874997,5.716799550733941e-05,0.17554012464997193
TSMixerX,3,2013-01-03,2013-01-18,11,0.008182858693742594,0.013662663004693853,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.005479804310951259,3.0028255286320005e-05,0.11154643368863049
TSMixerX,3,2013-01-03,2013-01-22,12,0.00818155978254916,0.013504647466559837,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.005323087684010677,2.833526249166615e-05,0.1069839713717049
TSMixerX,3,2013-01-03,2013-01-23,13,0.008062433100599814,0.01659091135479562,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.008528478254195806,7.273494133229075e-05,0.2075944576969313
TSMixerX,3,2013-01-03,2013-01-24,14,0.008258711220950355,0.01579295912991346,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.007534247908963105,5.676489155371492e-05,0.17123194233084638
TSMixerX,3,2013-01-03,2013-01-25,15,0.007305660452488757,0.015144051398163268,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.007838390945674512,6.144037261723216e-05,0.2113695850899462
TSMixerX,3,2013-01-03,2013-01-28,16,0.0073592800337918644,0.013571111042460643,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.0062118310086687785,3.8586844480258975e-05,0.15425666582033104
TSMixerX,3,2013-01-03,2013-01-29,17,0.007131971604748695,0.011990173398072927,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.004858201793324232,2.3602124664658786e-05,0.11431776596825283
TSMixerX,3,2013-01-03,2013-01-30,18,0.005790007826859132,0.01217935076497836,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.006389342938119228,4.082370318089405e-05,0.21900375502545244
TSMixerX,3,2013-01-03,2013-01-31,19,0.005533869202827678,0.012572623012730112,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.007038753809902434,4.954405519641603e-05,0.2607867486119857
TSMixerX,3,2013-01-03,2013-02-01,20,0.004710890519258089,0.013824938879977348,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.00911404836071926,8.306587752152942e-05,0.4173502474492543
TSMixerX,3,2013-01-03,2013-02-04,21,0.004163748280792741,0.016292098862513975,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.012128350581721233,0.00014709688783313778,0.619833122459799
TSMixerX,3,2013-01-03,2013-02-05,22,0.00437926273688325,0.012290121740054989,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,16.24277944250976,-0.5642,14.56,2.18,9.94,1.670657969e-05,144761781,0.04395788735,146340087.5,4.76,2.147647656e-05,8.194477056670621,0.95,0.002087762028,4.358750285e-06,2.113284331e-05,0.008695111246,231.249,62.61619360068778,251.56,1459.37,0.006852395103055137,0.08277919486836736,0.00791085900317174,6.258169016806337e-05,0.3882392321236696
TSMixerX,3,2013-01-04,2013-01-07,1,0.009546980287062811,0.013500535490073616,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,15.72186662518764,-0.3684,13.83,2.51,8.95,1.348958673e-05,116817675,0.04840816941,145539175.5,4.74,9.601497132e-06,10.2425350876249,0.93,0.004853316611,2.355468213e-05,7.198096828e-06,0.02135380029,231.249,64.44961611947814,174.34,1466.47,0.00658603995291889,0.08115442041514985,0.003953555203010805,1.563059874325381e-05,0.05366012138500631
TSMixerX,3,2013-01-04,2013-01-08,2,0.009097352629924076,0.016162664059645282,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,15.72186662518764,-0.3684,13.83,2.51,8.95,1.348958673e-05,116817675,0.04840816941,145539175.5,4.74,9.601497132e-06,10.2425350876249,0.93,0.004853316611,2.355468213e-05,7.198096828e-06,0.02135380029,231.249,64.44961611947814,174.34,1466.47,0.00658603995291889,0.08115442041514985,0.007065311429721206,4.9918625598949115e-05,0.13758264200165238
TSMixerX,3,2013-01-04,2013-01-09,3,0.009084886884958423,0.013751139492397207,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,15.72186662518764,-0.3684,13.83,2.51,8.95,1.348958673e-05,116817675,0.04840816941,145539175.5,4.74,9.601497132e-06,10.2425350876249,0.93,0.004853316611,2.355468213e-05,7.198096828e-06,0.02135380029,231.249,64.44961611947814,174.34,1466.47,0.00658603995291889,0.08115442041514985,0.004666252607438784,2.177391339642925e-05,0.07517373732226629
TSMixerX,3,2013-01-04,2013-01-10,4,0.008972124730503184,0.016324000673014066,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,15.72186662518764,-0.3684,13.83,2.51,8.95,1.348958673e-05,116817675,0.04840816941,145539175.5,4.74,9.601497132e-06,10.2425350876249,0.93,0.004853316611,2.355468213e-05,7.198096828e-06,0.02135380029,231.249,64.44961611947814,174.34,1466.47,0.00658603995291889,0.08115442041514985,0.007351875942510883,5.405007987407028e-05,0.14814174941161595
TSMixerX,3,2013-01-04,2013-01-11,5,0.008980075522421426,0.013011274360801961,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,15.72186662518764,-0.3684,13.83,2.51,8.95,1.348958673e-05,116817675,0.04840816941,145539175.5,4.74,9.601497132e-06,10.2425350876249,0.93,0.004853316611,2.355468213e-05,7.198096828e-06,0.02135380029,231.249,64.44961611947814,174.34,1466.47,0.00658603995291889,0.08115442041514985,0.004031198838380535,1.6250564074560575e-05,0.06098442653797176
TSMixerX,3,2013-01-04,2013-01-14,6,0.008604932715275406,0.014879697710740951,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,15.72186662518764,-0.3684,13.83,2.51,8.95,1.348958673e-05,116817675,0.04840816941,145539175.5,4.74,9.601497132e-06,10.2425350876249,0.93,0.004853316611,2.355468213e-05,7.198096828e-06,0.02135380029,231.249,64.44961611947814,174.34,1466.47,0.00658603995291889,0.08115442041514985,0.0062747649954655454,3.937267574831973e-05,0.12596234086552638
TSMixerX,3,2013-01-04,2013-01-15,7,0.00835622634395283,0.014532375292427764,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,15.72186662518764,-0.3684,13.83,2.51,8.95,1.348958673e-05,116817675,0.04840816941,145539175.5,4.74,9.601497132e-06,10.2425350876249,0.93,0.004853316611,2.355468213e-05,7.198096828e-06,0.02135380029,231.249,64.44961611947814,174.34,1466.47,0.00658603995291889,0.08115442041514985,0.006176148948474935,3.8144815833748044e-05,0.1283796155530763
TSMixerX,3,2013-01-04,2013-01-16,8,0.007997585185166026,0.014336819837529954,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,15.72186662518764,-0.3684,13.83,2.51,8.95,1.348958673e-05,116817675,0.04840816941,145539175.5,4.74,9.601497132e-06,10.2425350876249,0.93,0.004853316611,2.355468213e-05,7.198096828e-06,0.02135380029,231.249,64.44961611947814,174.34,1466.47,0.00658603995291889,0.08115442041514985,0.006339234652363928,4.0185895977731605e-05,0.14152676672256304
TSMixerX,3,2013-01-04,2013-01-17,9,0.008134070331286722,0.013094699600810838,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_03.pt,15.72186662518764,-0.3684,13.83,2.51,8.95,1.348958673e-05,116817675,0.04840816941,145539175.5,4.74,9.601497132e-06,10.2425350876249,0.93,0.004853316611,2.355468213e-05,7.198096828e-06,0.02135380029,231.249,64.44961611947814,174.34,1466.47,0.00658603995291889,0.08115442041514985,0.004960629269524116,2.4607842749659364e-05,0.09731881609918891
