model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_vix,x_stress_index,x_true_range,x_parkinson,x_bollinger_width_20,x_macd,x_garman_klass,x_spy_volume,x_baa_aaa_spread,x_vix_term_spread,x_volume_medio_22d,x_ret_spx_abs,x_rogers_satchell,x_rv_diaria,x_baa,x_roc_10,x_rsi_14,x_ust_3m,x_spx_low,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,1,2011-04-20,2011-05-20,21,0.010469705095782884,0.023059083108785985,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,14.21214385483503,15.07,-0.4204,20.04,3.761355954e-05,0.02896708558,2.511620516030916,2.433385524e-05,156473001,0.82,3.41,145083560.9,0.01342444242,1.763999489e-05,0.0001802156544,5.98,-0.003878580949,57.21521049475497,0.0558,1319.12,1330.36,0.010879193815103157,0.10430337393921232,0.0125893780130031,0.0001584924387542859,0.24361211705097752
TSMixerX,1,2011-04-20,2011-05-23,22,0.010636439357515199,0.025454120006121263,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,14.21214385483503,15.07,-0.4204,20.04,3.761355954e-05,0.02896708558,2.511620516030916,2.433385524e-05,156473001,0.82,3.41,145083560.9,0.01342444242,1.763999489e-05,0.0001802156544,5.98,-0.003878580949,57.21521049475497,0.0558,1319.12,1330.36,0.010879193815103157,0.10430337393921232,0.014817680648606064,0.00021956365980407464,0.290458936995603
TSMixerX,1,2011-04-21,2011-04-25,1,0.008561564118799278,0.011754803222520621,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.0031932391037213428,1.0196775973535084e-05,0.04532506227602795
TSMixerX,1,2011-04-21,2011-04-26,2,0.008402149856006205,0.012561899549757359,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.0041597496937511545,1.7303517514662824e-05,0.07104059805045759
TSMixerX,1,2011-04-21,2011-04-27,3,0.008507452637250711,0.010864144138094915,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.002356691500844204,5.553994830151307e-06,0.02760147152047998
TSMixerX,1,2011-04-21,2011-04-28,4,0.008339081445807682,0.012120404702946725,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.0037813232571390423,1.4298405574980615e-05,0.06195734917874196
TSMixerX,1,2011-04-21,2011-04-29,5,0.00799138930560462,0.011629719690490455,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.0036383303848858354,1.3237447989583512e-05,0.062351596523590125
TSMixerX,1,2011-04-21,2011-05-02,6,0.008139297695325396,0.01386447129627664,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.005725173600951244,3.277761276102903e-05,0.119687175375216
TSMixerX,1,2011-04-21,2011-05-03,7,0.008514292649407151,0.014592504269736116,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.006078211620328965,3.6944656501502064e-05,0.12223203781431047
TSMixerX,1,2011-04-21,2011-05-04,8,0.008711214118083146,0.01499568855607532,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.006284474437992174,3.949461896177705e-05,0.1240661353758763
TSMixerX,1,2011-04-21,2011-05-05,9,0.009455213440120628,0.014144832171548324,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.004689618731427696,2.199252384615751e-05,0.0712401598896728
TSMixerX,1,2011-04-21,2011-05-06,10,0.010601754409693633,0.015095843464505791,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.004494089054812158,2.0196836432582435e-05,0.05569620110590945
TSMixerX,1,2011-04-21,2011-05-09,11,0.010598737788528727,0.014303389153465495,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.003704651364936768,1.3724441735727859e-05,0.040756451620716616
TSMixerX,1,2011-04-21,2011-05-10,12,0.01037438032321343,0.015037092835479262,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.004662712512265832,2.174088797204034e-05,0.0610999519221751
TSMixerX,1,2011-04-21,2011-05-11,13,0.010444712456693475,0.01632319936260309,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.005878486905909615,3.45566083029508e-05,0.08636070061550871
TSMixerX,1,2011-04-21,2011-05-12,14,0.010946052055051043,0.0174525715197464,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.006506519464695356,4.233479554445954e-05,0.09369664889606288
TSMixerX,1,2011-04-21,2011-05-13,15,0.011129776760653203,0.02005496447627227,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.008925187715619067,7.96589757590375e-05,0.14381629391148287
TSMixerX,1,2011-04-21,2011-05-16,16,0.011532572295547753,0.019507732078054715,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.007975159782506963,6.360317355651651e-05,0.1168150497543401
TSMixerX,1,2011-04-21,2011-05-17,17,0.011333876728583055,0.01834831568046622,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.007014438951883164,4.9202353809695775e-05,0.09944825666613899
TSMixerX,1,2011-04-21,2011-05-18,18,0.011490000823741183,0.01962121892432093,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.008131218100579748,6.611670779919573e-05,0.12072498781231822
TSMixerX,1,2011-04-21,2011-05-19,19,0.010330315596561534,0.020771282974374854,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.01044096737781332,0.00010901379978456195,0.19582499641920537
TSMixerX,1,2011-04-21,2011-05-20,20,0.010469705095782884,0.02072495096958003,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.010255245873797145,0.00010517006793203338,0.1880264153443918
TSMixerX,1,2011-04-21,2011-05-23,21,0.010636439357515199,0.020486759669414864,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.009850320311899665,9.702881024702311e-05,0.17467905357331004
TSMixerX,1,2011-04-21,2011-05-24,22,0.0108449377996919,0.02318636706065637,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.70627643663253,14.69,-0.4204,7.13,4.393601229e-06,0.02937072196,3.780954965643787,2.34159939e-06,136214509,0.81,3.66,141315891.7,0.005270371116,1.263395699e-06,2.77768117e-05,5.99,0.002909614476,60.11510085320747,0.0507,1332.83,1337.39,0.010568871348129215,0.10280501616229247,0.012341429260964472,0.00015231087620339007,0.22759513597344627
TSMixerX,1,2011-04-25,2011-04-26,1,0.008402149856006205,0.011379342620715624,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.002977192764709419,8.863676758238115e-06,0.04168070313176364
TSMixerX,1,2011-04-25,2011-04-27,2,0.008507452637250711,0.01276510889428173,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.004257656257031018,1.812763680303538e-05,0.07223444405482682
TSMixerX,1,2011-04-25,2011-04-28,3,0.008339081445807682,0.010405954256631385,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.0020668728108237024,4.271963216122272e-06,0.02280104198124011
TSMixerX,1,2011-04-25,2011-04-29,4,0.00799138930560462,0.012949680939394016,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.004958291633789396,2.458465592570592e-05,0.09981742832515383
TSMixerX,1,2011-04-25,2011-05-02,5,0.008139297695325396,0.012986200996466296,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.0048469033011409,2.3492471610610554e-05,0.09394854377054473
TSMixerX,1,2011-04-25,2011-05-03,6,0.008514292649407151,0.013535299268814322,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.005021006619407171,2.521050747213063e-05,0.09259834010192258
TSMixerX,1,2011-04-25,2011-05-04,7,0.008711214118083146,0.014076878611389695,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.005365664493306549,2.879035545473063e-05,0.09875383485137235
TSMixerX,1,2011-04-25,2011-05-05,8,0.009455213440120628,0.015201148694342376,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.0057459352542217484,3.3015771945708346e-05,0.09681123034915462
TSMixerX,1,2011-04-25,2011-05-06,9,0.010601754409693633,0.014549286898181796,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.003947532488488163,1.558301274766955e-05,0.045201111822596785
TSMixerX,1,2011-04-25,2011-05-09,10,0.010598737788528727,0.015533790115681399,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.004935052327152672,2.4354741471735e-05,0.0645848521955692
TSMixerX,1,2011-04-25,2011-05-10,11,0.01037438032321343,0.014187190449671159,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.0038128101264577278,1.4537521060418594e-05,0.044249950201500354
TSMixerX,1,2011-04-25,2011-05-11,12,0.010444712456693475,0.015361729164254184,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.004917016707560709,2.417705330243116e-05,0.06570119011124964
TSMixerX,1,2011-04-25,2011-05-12,13,0.010946052055051043,0.015461484723809746,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.004515432668758703,2.038913218609334e-05,0.053329302738327256
TSMixerX,1,2011-04-25,2011-05-13,14,0.011129776760653203,0.018409775673384893,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.00727999891273169,5.2998384169374585e-05,0.10781568071013425
TSMixerX,1,2011-04-25,2011-05-16,15,0.011532572295547753,0.01908038424453815,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.0075478119489903964,5.696946521732221e-05,0.10790573720457974
TSMixerX,1,2011-04-25,2011-05-17,16,0.011333876728583055,0.01930913220292126,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.007975255474338205,6.36046998809615e-05,0.1197517354396258
TSMixerX,1,2011-04-25,2011-05-18,17,0.011490000823741183,0.017822577943818838,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.006332577120077655,4.010153298173101e-05,0.08367684052434088
TSMixerX,1,2011-04-25,2011-05-19,18,0.010330315596561534,0.01908406916056608,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.008753753564004546,7.662820145932229e-05,0.15507678700366156
TSMixerX,1,2011-04-25,2011-05-20,19,0.010469705095782884,0.02025968280410425,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.009789977708321365,9.584366352942925e-05,0.17692235545928314
TSMixerX,1,2011-04-25,2011-05-23,20,0.010636439357515199,0.020489829824287483,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.009853390466772284,9.708930369067893e-05,0.1747511089984055
TSMixerX,1,2011-04-25,2011-05-24,21,0.0108449377996919,0.01954210463399127,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.00869716683429937,7.564071094363693e-05,0.14382533746980175
TSMixerX,1,2011-04-25,2011-05-25,22,0.01125439165368041,0.02074941934362203,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.16154240544449,15.77,-0.3827,6.08,7.486512321e-06,0.02959827251,4.56164771145859,9.605646956e-06,65760002,0.81,2.78,140744079.8,0.001601413177,1.257447638e-05,2.564524165e-06,5.97,0.005330642915,58.80840441770739,0.0456,1331.47,1335.25,0.010655194653383895,0.10322400231236868,0.009495027689941623,9.015555083275814e-05,0.1541553399041744
TSMixerX,1,2011-04-26,2011-04-27,1,0.008507452637250711,0.011489406262583438,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.24286080505559,15.62,-0.3827,14.3,3.275608789e-05,0.03155786579,6.07778421930243,2.180632092e-05,146658425,0.81,2.65,140168389.2,0.008939515039,1.632614663e-05,7.991492913e-05,5.91,0.01719946242,63.58444640411522,0.0558,1336.75,1347.24,0.009918104003745954,0.09958967819882718,0.0029819536253327273,8.892047423634995e-06,0.040943454518700406
TSMixerX,1,2011-04-26,2011-04-28,2,0.008339081445807682,0.012578981748849869,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.24286080505559,15.62,-0.3827,14.3,3.275608789e-05,0.03155786579,6.07778421930243,2.180632092e-05,146658425,0.81,2.65,140168389.2,0.008939515039,1.632614663e-05,7.991492913e-05,5.91,0.01719946242,63.58444640411522,0.0558,1336.75,1347.24,0.009918104003745954,0.09958967819882718,0.004239900303042186,1.7976754579737225e-05,0.07401195126259874
TSMixerX,1,2011-04-26,2011-04-29,3,0.00799138930560462,0.010697896679713612,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.24286080505559,15.62,-0.3827,14.3,3.275608789e-05,0.03155786579,6.07778421930243,2.180632092e-05,146658425,0.81,2.65,140168389.2,0.008939515039,1.632614663e-05,7.991492913e-05,5.91,0.01719946242,63.58444640411522,0.0558,1336.75,1347.24,0.009918104003745954,0.09958967819882718,0.0027065073741089924,7.325182166106353e-06,0.03868817893708765
TSMixerX,1,2011-04-26,2011-05-02,4,0.008139297695325396,0.012585315563182518,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.24286080505559,15.62,-0.3827,14.3,3.275608789e-05,0.03155786579,6.07778421930243,2.180632092e-05,146658425,0.81,2.65,140168389.2,0.008939515039,1.632614663e-05,7.991492913e-05,5.91,0.01719946242,63.58444640411522,0.0558,1336.75,1347.24,0.009918104003745954,0.09958967819882718,0.004446017867857121,1.9767074881304783e-05,0.08255653150069975
TSMixerX,1,2011-04-26,2011-05-03,5,0.008514292649407151,0.01319020753206917,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.24286080505559,15.62,-0.3827,14.3,3.275608789e-05,0.03155786579,6.07778421930243,2.180632092e-05,146658425,0.81,2.65,140168389.2,0.008939515039,1.632614663e-05,7.991492913e-05,5.91,0.01719946242,63.58444640411522,0.0558,1336.75,1347.24,0.009918104003745954,0.09958967819882718,0.00467591488266202,2.1864179989900167e-05,0.08322949880662733
TSMixerX,1,2011-04-26,2011-05-04,6,0.008711214118083146,0.01367741445605166,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.24286080505559,15.62,-0.3827,14.3,3.275608789e-05,0.03155786579,6.07778421930243,2.180632092e-05,146658425,0.81,2.65,140168389.2,0.008939515039,1.632614663e-05,7.991492913e-05,5.91,0.01719946242,63.58444640411522,0.0558,1336.75,1347.24,0.009918104003745954,0.09958967819882718,0.004966200337968515,2.466314579683859e-05,0.08803975177152856
TSMixerX,1,2011-04-26,2011-05-05,7,0.009455213440120628,0.013968113703213438,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,13.24286080505559,15.62,-0.3827,14.3,3.275608789e-05,0.03155786579,6.07778421930243,2.180632092e-05,146658425,0.81,2.65,140168389.2,0.008939515039,1.632614663e-05,7.991492913e-05,5.91,0.01719946242,63.58444640411522,0.0558,1336.75,1347.24,0.009918104003745954,0.09958967819882718,0.00451290026309281,2.0366268784623154e-05,0.06712498635740394
