model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_true_range,x_parkinson,x_vix_term_spread,x_vix,x_garman_klass,x_ret_spx_abs,x_bollinger_width_20,x_rv_diaria,x_rogers_satchell,x_atr_14,x_spy_volume,x_roc_10,x_macd,x_yield_slope,x_rsi_14,x_ust_10y,x_volume_medio_22d,x_adx_14,x_aaa,x_stress_index,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,14,2024-02-26,2024-03-21,18,0.01023333062972816,0.019826216977073458,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,28.75,1.153728556e-05,1.48,13.74,7.752647176e-06,0.003793935246,0.04918478566,1.439394465e-05,5.640620445e-06,45.30626352491654,50386738,0.008538557795,62.42378451662444,-1.1258,65.1579073666365,4.2795,71626372.05,29.42462763597711,5.07,-0.6413,5069.53,0.009281074453414286,0.09633833325013613,0.009592886347345297,9.20234684730838e-05,0.1775064993338462
TSMixerX,14,2024-02-26,2024-03-22,19,0.009838683366999609,0.031477479590733035,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,28.75,1.153728556e-05,1.48,13.74,7.752647176e-06,0.003793935246,0.04918478566,1.439394465e-05,5.640620445e-06,45.30626352491654,50386738,0.008538557795,62.42378451662444,-1.1258,65.1579073666365,4.2795,71626372.05,29.42462763597711,5.07,-0.6413,5069.53,0.009281074453414286,0.09633833325013613,0.021638796223733426,0.00046823750201226,0.4755130746050984
TSMixerX,14,2024-02-26,2024-03-25,20,0.008534817168787245,0.03103376308010853,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,28.75,1.153728556e-05,1.48,13.74,7.752647176e-06,0.003793935246,0.04918478566,1.439394465e-05,5.640620445e-06,45.30626352491654,50386738,0.008538557795,62.42378451662444,-1.1258,65.1579073666365,4.2795,71626372.05,29.42462763597711,5.07,-0.6413,5069.53,0.009281074453414286,0.09633833325013613,0.022498945911321285,0.0005062025671205608,0.5659389617476618
TSMixerX,14,2024-02-26,2024-03-26,21,0.008475021604101103,0.02670532298038273,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,28.75,1.153728556e-05,1.48,13.74,7.752647176e-06,0.003793935246,0.04918478566,1.439394465e-05,5.640620445e-06,45.30626352491654,50386738,0.008538557795,62.42378451662444,-1.1258,65.1579073666365,4.2795,71626372.05,29.42462763597711,5.07,-0.6413,5069.53,0.009281074453414286,0.09633833325013613,0.018230301376281628,0.00033234388827005584,0.4650929767960654
TSMixerX,14,2024-02-26,2024-03-27,22,0.008705074211144716,0.029322809080709885,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,28.75,1.153728556e-05,1.48,13.74,7.752647176e-06,0.003793935246,0.04918478566,1.439394465e-05,5.640620445e-06,45.30626352491654,50386738,0.008538557795,62.42378451662444,-1.1258,65.1579073666365,4.2795,71626372.05,29.42462763597711,5.07,-0.6413,5069.53,0.009281074453414286,0.09633833325013613,0.02061773486956517,0.00042509099115168344,0.5113299869156229
TSMixerX,14,2024-02-27,2024-02-28,1,0.009717535776970595,0.013157784704863623,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.003440248927893028,1.1835312685869128e-05,0.041620405817626605
TSMixerX,14,2024-02-27,2024-02-29,2,0.010000928865099894,0.013357349300002807,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.003356420434902913,1.1265558135833859e-05,0.038109837906925126
TSMixerX,14,2024-02-27,2024-03-01,3,0.010129200391671336,0.01243358472707354,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.002304384335402204,5.310187165247057e-06,0.01964340132352338
TSMixerX,14,2024-02-27,2024-03-04,4,0.00942431440775612,0.017109672150545777,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.0076853577427896565,5.9064723634656925e-05,0.14716887995895478
TSMixerX,14,2024-02-27,2024-03-05,5,0.00991734882667357,0.015662683100085624,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.005745334273412055,3.300886591324322e-05,0.09017864547289745
TSMixerX,14,2024-02-27,2024-03-06,6,0.009814272852042755,0.013764292679828982,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.0039500198277862275,1.5602656639904337e-05,0.05126414508454902
TSMixerX,14,2024-02-27,2024-03-07,7,0.009821757830310383,0.015245440501779143,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.00542368267146876,2.9416333720790505e-05,0.08392267499443262
TSMixerX,14,2024-02-27,2024-03-08,8,0.010529241573769823,0.013873663822356082,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.003344422248586259,1.1185160176838768e-05,0.03477339969845006
TSMixerX,14,2024-02-27,2024-03-11,9,0.010650269119800113,0.019408679009167876,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.008758409889367763,7.670974379017504e-05,0.14887263109692617
TSMixerX,14,2024-02-27,2024-03-12,10,0.011299511285554639,0.02428931612429863,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.01298980483874399,0.00016873502974865676,0.23048211137363084
TSMixerX,14,2024-02-27,2024-03-13,11,0.011355392520363083,0.019399585084588937,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.008044192564225854,6.470903401034652e-05,0.1209009657230733
TSMixerX,14,2024-02-27,2024-03-14,12,0.011710795711483,0.018983388996644757,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.007272593285161756,5.2890613091379866e-05,0.09995020614274308
TSMixerX,14,2024-02-27,2024-03-15,13,0.010056516296328106,0.023897676195459707,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.013841159899131601,0.00019157770735332873,0.28637606827903905
TSMixerX,14,2024-02-27,2024-03-18,14,0.010186177677726957,0.015429098757955428,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.005242921080228471,2.7488221453504076e-05,0.07541623989285018
TSMixerX,14,2024-02-27,2024-03-19,15,0.010422606978568255,0.025701411644789722,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.015278804666221467,0.00023344187202855088,0.3080953582715975
TSMixerX,14,2024-02-27,2024-03-20,16,0.01050955409108744,0.024188680213461967,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.013679126122374527,0.00018711849147182917,0.26808233510324886
TSMixerX,14,2024-02-27,2024-03-21,17,0.01023333062972816,0.02598044630363636,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.0157471156739082,0.00024797165204744527,0.3255799555809873
TSMixerX,14,2024-02-27,2024-03-22,18,0.009838683366999609,0.01820227472983999,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.008363591362840383,6.994966048457825e-05,0.15574411476399863
TSMixerX,14,2024-02-27,2024-03-25,19,0.008534817168787245,0.03031244158601716,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.021777624417229916,0.00047426492525792866,0.5489658283183847
TSMixerX,14,2024-02-27,2024-03-26,20,0.008475021604101103,0.026559647260076907,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.0180846256559758,0.0003270536851167782,0.46136374790369694
TSMixerX,14,2024-02-27,2024-03-27,21,0.008705074211144716,0.02724420832005961,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.018539134108914893,0.00034369949350833163,0.46045503654140996
TSMixerX,14,2024-02-27,2024-03-28,22,0.008644404172667715,0.03228987955646625,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,23.4,7.686080629e-06,1.46,13.43,1.046304939e-05,0.001704818544,0.0505995926,2.906406269e-06,1.467784329e-05,43.7415304159939,48854528,0.01121899543,62.5867923148453,-1.0756,65.91449455894468,4.3032,70711145.91,29.19997049194938,5.1,-0.6413,5078.18,0.009262046179452851,0.09623952503754812,0.023645475383798534,0.0005591085061258225,0.5855541531134676
TSMixerX,14,2024-02-28,2024-02-29,1,0.010000928865099894,0.011439877779198972,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.0014389489140990783,2.0705739773869167e-06,0.008643735505680095
TSMixerX,14,2024-02-28,2024-03-01,2,0.010129200391671336,0.012993426345327982,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.0028642259536566465,8.203790313600325e-06,0.02858464279691808
TSMixerX,14,2024-02-28,2024-03-04,3,0.00942431440775612,0.011529416864768386,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.002105102457012266,4.4314563545190784e-06,0.019023432298162835
TSMixerX,14,2024-02-28,2024-03-05,4,0.00991734882667357,0.015451846664263656,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.005534497837590087,3.063066631428935e-05,0.08526577762044818
TSMixerX,14,2024-02-28,2024-03-06,5,0.009814272852042755,0.013140638305732132,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.0033263654536893773,1.1064707131498137e-05,0.03873609038417403
TSMixerX,14,2024-02-28,2024-03-07,6,0.009821757830310383,0.0129307524215864,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.0031089945912760163,9.665847368583524e-06,0.034574111961016785
TSMixerX,14,2024-02-28,2024-03-08,7,0.010529241573769823,0.014915891826519524,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.0043866502527497,1.924270043994901e-05,0.05417852341882101
TSMixerX,14,2024-02-28,2024-03-11,8,0.010650269119800113,0.014216190241955579,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.003565921122155466,1.2715793449434498e-05,0.03796109766539946
TSMixerX,14,2024-02-28,2024-03-12,9,0.011299511285554639,0.01721347707181098,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.00591396578625634,3.4974991321010564e-05,0.07736713323217059
TSMixerX,14,2024-02-28,2024-03-13,10,0.011355392520363083,0.021796778399584903,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.01044138587922182,0.00010902253907881281,0.17303598952110955
TSMixerX,14,2024-02-28,2024-03-14,11,0.011710795711483,0.021469373423780053,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.009758577712297052,9.522983896694077e-05,0.15158148428387075
TSMixerX,14,2024-02-28,2024-03-15,12,0.010056516296328106,0.01837086614268359,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.008314349846355484,6.912841336759146e-05,0.14996179305991997
TSMixerX,14,2024-02-28,2024-03-18,13,0.010186177677726957,0.0236491286206136,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.013462950942886643,0.00018125104809057235,0.2730156548753766
TSMixerX,14,2024-02-28,2024-03-19,14,0.010422606978568255,0.01959716146483886,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.009174554486270605,8.417245002154808e-05,0.163250222954735
TSMixerX,14,2024-02-28,2024-03-20,15,0.01050955409108744,0.024064330352534365,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.013554776261446924,0.00018373195949788505,0.26517338800036927
TSMixerX,14,2024-02-28,2024-03-21,16,0.01023333062972816,0.028737128763956447,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.018503798134228287,0.0003423905453922702,0.38864122990688155
TSMixerX,14,2024-02-28,2024-03-22,17,0.009838683366999609,0.027217375134415925,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.017378691767416316,0.0003020189275468636,0.37901904951346665
TSMixerX,14,2024-02-28,2024-03-25,18,0.008534817168787245,0.023651141551583314,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.01511632438279607,0.00022850326284591497,0.3801202478943888
TSMixerX,14,2024-02-28,2024-03-26,19,0.008475021604101103,0.029117045436701815,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.020642023832600713,0.0004260931479056558,0.5252679160959173
TSMixerX,14,2024-02-28,2024-03-27,20,0.008705074211144716,0.027247168564040386,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.01854209435289567,0.0003438092629916855,0.4605289725586268
TSMixerX,14,2024-02-28,2024-03-28,21,0.008644404172667715,0.02677837360778743,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.018133969435119714,0.000328840847473856,0.4534953016282728
TSMixerX,14,2024-02-28,2024-04-01,22,0.008666508664680451,0.03592804159231999,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,19.83,5.080276787e-06,1.38,13.84,6.944212191e-06,0.001659450476,0.05067615967,2.753775883e-06,6.945987172e-06,42.03356395770862,56506634,0.02353846123,61.32958426712867,-1.1271,64.4474570852385,4.2639,71738511.55,28.99136028678077,5.08,-0.6413,5069.76,0.009277038646035551,0.09631738496260969,0.02726153292763954,0.0007431911775647749,0.6632705853805314
TSMixerX,14,2024-02-29,2024-03-01,1,0.010129200391671336,0.012067424552266597,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.1,2.592739519e-05,1.53,13.4,3.416883853e-05,0.005215420393,0.04440231428,2.720060988e-05,3.789901388e-05,42.10973796072939,83924795,0.01912762817,61.76043740048863,-1.1296,66.94215059848915,4.2502,72566986.91,29.19148760914813,5.05,-0.6413,5096.27,0.009570107375825794,0.09782692561777556,0.0019382241605952616,3.7567128967152064e-06,0.014471032291244912
TSMixerX,14,2024-02-29,2024-03-04,2,0.00942431440775612,0.0111146212240726,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.1,2.592739519e-05,1.53,13.4,3.416883853e-05,0.005215420393,0.04440231428,2.720060988e-05,3.789901388e-05,42.10973796072939,83924795,0.01912762817,61.76043740048863,-1.1296,66.94215059848915,4.2502,72566986.91,29.19148760914813,5.05,-0.6413,5096.27,0.009570107375825794,0.09782692561777556,0.0016903068163164805,2.8571371332859563e-06,0.01288891013747806
TSMixerX,14,2024-02-29,2024-03-05,3,0.00991734882667357,0.009860368844588347,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.1,2.592739519e-05,1.53,13.4,3.416883853e-05,0.005215420393,0.04440231428,2.720060988e-05,3.789901388e-05,42.10973796072939,83924795,0.01912762817,61.76043740048863,-1.1296,66.94215059848915,4.2502,72566986.91,29.19148760914813,5.05,-0.6413,5096.27,0.009570107375825794,0.09782692561777556,-5.697998208522258e-05,3.246718358432286e-09,1.6632564372454084e-05
