model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_true_range,x_parkinson,x_vix_term_spread,x_vix,x_garman_klass,x_ret_spx_abs,x_bollinger_width_20,x_rv_diaria,x_atr_14,x_rogers_satchell,x_macd,x_roc_10,x_spy_volume,x_cpi,x_aaa,x_ndx_close,x_ust_10y,x_yield_slope,x_spx_high,x_gold_close,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,13,2023-04-06,2023-04-21,10,0.015316563942574735,0.014626882522545275,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,-0.0006896814200294601,4.7566046113385264e-07,0.0010778854999005105
TSMixerX,13,2023-04-06,2023-04-24,11,0.012577544571070765,0.012664695813105451,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,8.715124203468629e-05,7.59533898818847e-09,2.378623769727639e-05
TSMixerX,13,2023-04-06,2023-04-25,12,0.010121326348992462,0.010437176792685562,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,0.0003158504436931008,9.976150278112865e-08,0.0004673488546411697
TSMixerX,13,2023-04-06,2023-04-26,13,0.009250683223234893,0.010503053773800843,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,0.0012523705505659496,1.5684319959248598e-06,0.007729932803761219
TSMixerX,13,2023-04-06,2023-04-27,14,0.0094092700112528,0.010565880344455986,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,0.0011566103332031862,1.3377474628723852e-06,0.006468062211054004
TSMixerX,13,2023-04-06,2023-04-28,15,0.00928945600165344,0.008720995248286473,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,-0.0005684607533669658,3.2314762811853835e-07,0.002036385456661627
TSMixerX,13,2023-04-06,2023-05-01,16,0.008835929247242046,0.010700562841112923,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,0.001864633593870877,3.476858439391823e-06,0.01721440819489306
TSMixerX,13,2023-04-06,2023-05-02,17,0.00987958356174035,0.010570617223712832,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,0.0006910336619724827,4.775275219790994e-07,0.002234764415156354
TSMixerX,13,2023-04-06,2023-05-03,18,0.010574827530671488,0.009961005811310281,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,-0.0006138217193612065,3.767771031595478e-07,0.0018240996601430748
TSMixerX,13,2023-04-06,2023-05-04,19,0.010746527267120609,0.010837094950874144,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,9.056768375353443e-05,8.202505340480224e-09,3.511712001635914e-05
TSMixerX,13,2023-04-06,2023-05-05,20,0.011311126567644481,0.010355064101860774,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,-0.0009560624657837073,9.140554384804226e-07,0.004016802354402715
TSMixerX,13,2023-04-06,2023-05-08,21,0.011147611262209891,0.01071131110982012,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,-0.0004363001523897715,1.9035782297533785e-07,0.0008077139570386027
TSMixerX,13,2023-04-06,2023-05-09,22,0.01095493587097392,0.01507244461534174,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,37.48,3.030922243e-05,2.6,18.4,2.887965893e-05,0.003572739725,0.08465060703,1.276446915e-05,54.12811968808779,2.746563282e-05,30.98775232244543,0.03958244697,63743345,301.45,4.36,13062.6,3.305,-1.4891,4107.32,2007.91,4105.02,0.017764379235372833,0.13328307932882116,0.00411750874436782,1.695387825994546e-05,0.0458968819016119
TSMixerX,13,2023-04-10,2023-04-11,1,0.026205395397261404,0.017783666585190493,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.00842172881207091,7.09255161840653e-05,0.08588048702306117
TSMixerX,13,2023-04-10,2023-04-12,2,0.024779728979759906,0.012838705768526911,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.011941023211232995,0.00014258803533120514,0.2725185377831445
TSMixerX,13,2023-04-10,2023-04-13,3,0.021307220444093087,0.014383970078959304,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.006923250365133783,4.793139561832506e-05,0.08838546651634993
TSMixerX,13,2023-04-10,2023-04-14,4,0.019889076207154188,0.012503225409376924,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.007385850797777264,5.4550792007027044e-05,0.1265316369177718
TSMixerX,13,2023-04-10,2023-04-17,5,0.017179247449883066,0.013553804194014984,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.0036254432558680827,1.3143838801519365e-05,0.030450439269204432
TSMixerX,13,2023-04-10,2023-04-18,6,0.015538530384056665,0.012364471077996833,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.003174059306059832,1.0074652478385022e-05,0.02821240748159015
TSMixerX,13,2023-04-10,2023-04-19,7,0.015126630756035287,0.014279851528771407,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.0008467792272638802,7.170350597256142e-07,0.0016916247804039664
TSMixerX,13,2023-04-10,2023-04-20,8,0.0157512863929938,0.012077833885483802,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.0036734525075099982,1.3494253324931493e-05,0.03859811333347585
TSMixerX,13,2023-04-10,2023-04-21,9,0.015316563942574735,0.015053602171684425,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.0002629617708903107,6.914889294976826e-08,0.00015081800488081498
TSMixerX,13,2023-04-10,2023-04-24,10,0.012577544571070765,0.012518330061976763,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-5.921450909400147e-05,3.506358087243583e-09,1.1152356043542255e-05
TSMixerX,13,2023-04-10,2023-04-25,11,0.010121326348992462,0.011052087121451223,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,0.0009307607724587611,8.663156155480296e-07,0.003758735026770932
TSMixerX,13,2023-04-10,2023-04-26,12,0.009250683223234893,0.009222018211790603,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-2.8665011444290595e-05,8.216828811013108e-10,4.820848726660998e-06
TSMixerX,13,2023-04-10,2023-04-27,13,0.0094092700112528,0.008663006841762824,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.0007462631694899764,5.569087181372251e-07,0.003510164117512593
TSMixerX,13,2023-04-10,2023-04-28,14,0.00928945600165344,0.009680048561500036,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,0.00039059255984659653,1.525625478075171e-07,0.000836655625429561
TSMixerX,13,2023-04-10,2023-05-01,15,0.008835929247242046,0.008209864179425801,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.0006260650678162442,3.919574691397585e-07,0.002767766275726391
TSMixerX,13,2023-04-10,2023-05-02,16,0.00987958356174035,0.009519314217315195,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.00036026934442515493,1.2979400053253092e-07,0.0006985937790220387
TSMixerX,13,2023-04-10,2023-05-03,17,0.010574827530671488,0.00944034385999548,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.0011344836706760082,1.2870531990305094e-06,0.0066899672035745095
TSMixerX,13,2023-04-10,2023-05-04,18,0.010746527267120609,0.009029589058984275,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.001716938208136334,2.9478768105584053e-06,0.016069975354024324
TSMixerX,13,2023-04-10,2023-05-05,19,0.011311126567644481,0.009884126451496408,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.0014270001161480732,2.0363293314866146e-06,0.009516100103288405
TSMixerX,13,2023-04-10,2023-05-08,20,0.011147611262209891,0.009262918351679675,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.0018846929105302158,3.552067367002856e-06,0.0182603454654664
TSMixerX,13,2023-04-10,2023-05-09,21,0.01095493587097392,0.009589379610039798,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,-0.001365556260934122,1.8647439017763796e-06,0.00926905922224508
TSMixerX,13,2023-04-10,2023-05-10,22,0.011847240233505125,0.014220251243656041,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,36.95,2.942287258e-05,2.1,18.97,2.763302489e-05,0.000995845047,0.08290510357,9.917073577e-07,52.90111113893865,2.827998175e-05,33.29461537011912,0.03478225833,63681042,301.45,4.45,13051.23,3.4168,-1.5452,4109.5,1991.48,4109.11,0.017982290352999985,0.13409806245058123,0.002373011010150916,5.6311812542974716e-06,0.015696680786696504
TSMixerX,13,2023-04-11,2023-04-12,1,0.024779728979759906,0.016458989961976,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.008320739017783907,6.923469780207149e-05,0.09638961139729307
TSMixerX,13,2023-04-11,2023-04-13,2,0.021307220444093087,0.01113256160956045,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.010174658834532637,0.00010352368239913304,0.2647831533900742
TSMixerX,13,2023-04-11,2023-04-14,3,0.019889076207154188,0.013397792752035835,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.006491283455118353,4.2136760894693265e-05,0.08942327262507033
TSMixerX,13,2023-04-11,2023-04-17,4,0.017179247449883066,0.010279564061946312,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.006899683387936754,4.76056308537704e-05,0.1576596311540075
TSMixerX,13,2023-04-11,2023-04-18,5,0.015538530384056665,0.010644660601277103,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.004893869782779562,2.3949961450802877e-05,0.08148442928939281
TSMixerX,13,2023-04-11,2023-04-19,6,0.015126630756035287,0.011144180513226248,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.003982450242809039,1.5859909936449772e-05,0.051817557526792735
TSMixerX,13,2023-04-11,2023-04-20,7,0.0157512863929938,0.01137555060860755,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.004375735784386251,1.9147063654758356e-05,0.05920578049682468
TSMixerX,13,2023-04-11,2023-04-21,8,0.015316563942574735,0.011453904448700161,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.003862659493874574,1.4920138365619382e-05,0.046630995316010004
TSMixerX,13,2023-04-11,2023-04-24,9,0.012577544571070765,0.010609518749215488,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.0019680258218552765,3.873125635489136e-06,0.015334784927838685
TSMixerX,13,2023-04-11,2023-04-25,10,0.010121326348992462,0.008823797795647194,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.001297528553345268,1.6835803467462643e-06,0.009856412279730886
TSMixerX,13,2023-04-11,2023-04-26,11,0.009250683223234893,0.008907631992143162,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.0003430512310917313,1.1768414715355242e-07,0.0007230827192352685
TSMixerX,13,2023-04-11,2023-04-27,12,0.0094092700112528,0.008171139230631886,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.0012381307806209139,1.5329678299209536e-06,0.010437831571011857
TSMixerX,13,2023-04-11,2023-04-28,13,0.00928945600165344,0.007814129811562757,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.0014753261900906818,2.1765873671674864e-06,0.01585598064496274
TSMixerX,13,2023-04-11,2023-05-01,14,0.008835929247242046,0.008741572316927636,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-9.435693031440914e-05,8.903230298358263e-09,5.78398651631673e-05
TSMixerX,13,2023-04-11,2023-05-02,15,0.00987958356174035,0.008566801122752066,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.0013127824389882834,1.723397732116026e-06,0.010664718233196702
TSMixerX,13,2023-04-11,2023-05-03,16,0.010574827530671488,0.008777460835845474,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.0017973666948260143,3.230527035669791e-06,0.018481439592911597
TSMixerX,13,2023-04-11,2023-05-04,17,0.010746527267120609,0.00893030545900499,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.0018162218081156194,3.2986616562747695e-06,0.01824528708304074
TSMixerX,13,2023-04-11,2023-05-05,18,0.011311126567644481,0.008889316744607825,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_13.pt,21.65,9.991324771e-06,1.91,19.1,1.380923182e-05,4.137234503e-05,0.07852998751,1.711670933e-09,50.66888891472878,1.551060457e-05,34.70899963402189,0.03303809148,59297945,301.45,4.43,12964.16,3.4262,-1.4879,4124.26,2003.62,4108.94,0.018015298880338912,0.13422108210090883,-0.0024218098230366567,5.865162818956842e-06,0.031503788181326486
