model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_vix,x_stress_index,x_true_range,x_parkinson,x_bollinger_width_20,x_macd,x_garman_klass,x_spy_volume,x_baa_aaa_spread,x_vix_term_spread,x_volume_medio_22d,x_ret_spx_abs,x_rogers_satchell,x_rv_diaria,x_baa,x_roc_10,x_rsi_14,x_ust_3m,x_spx_low,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,1,2011-07-14,2011-08-01,12,0.017438167853259166,0.018009281958869795,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.70941397068902,20.8,-0.3927,20.37,8.632638547e-05,0.08332778697,5.698405043920957,0.0001020524907,226111747,0.82,0.79,212425936.5,0.006738800872,0.0001099087636,4.541143719e-05,5.74,0.001116711667,48.71792804231959,0.0051,1306.51,1308.87,0.1793416964832105,0.42348753993855653,0.0005711141056106289,3.261713216274286e-07,0.0005137221255930857
LSTM,1,2011-07-14,2011-08-02,13,0.018079471757407862,0.015479019822682447,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.70941397068902,20.8,-0.3927,20.37,8.632638547e-05,0.08332778697,5.698405043920957,0.0001020524907,226111747,0.82,0.79,212425936.5,0.006738800872,0.0001099087636,4.541143719e-05,5.74,0.001116711667,48.71792804231959,0.0051,1306.51,1308.87,0.1793416964832105,0.42348753993855653,-0.0026004519347254153,6.762350264817155e-06,0.012706898197054617
LSTM,1,2011-07-14,2011-08-03,14,0.020505071803905643,0.016054173528052253,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.70941397068902,20.8,-0.3927,20.37,8.632638547e-05,0.08332778697,5.698405043920957,0.0001020524907,226111747,0.82,0.79,212425936.5,0.006738800872,0.0001099087636,4.541143719e-05,5.74,0.001116711667,48.71792804231959,0.0051,1306.51,1308.87,0.1793416964832105,0.42348753993855653,-0.0044508982758533905,1.9810495461994682e-05,0.032539030225157584
LSTM,1,2011-07-14,2011-08-04,15,0.023975405619414275,0.0162496772416192,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.70941397068902,20.8,-0.3927,20.37,8.632638547e-05,0.08332778697,5.698405043920957,0.0001020524907,226111747,0.82,0.79,212425936.5,0.006738800872,0.0001099087636,4.541143719e-05,5.74,0.001116711667,48.71792804231959,0.0051,1306.51,1308.87,0.1793416964832105,0.42348753993855653,-0.007725728377795074,5.968687896746811e-05,0.08648338929199229
LSTM,1,2011-07-14,2011-08-05,16,0.03293620373624022,0.013634379464231442,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.70941397068902,20.8,-0.3927,20.37,8.632638547e-05,0.08332778697,5.698405043920957,0.0001020524907,226111747,0.82,0.79,212425936.5,0.006738800872,0.0001099087636,4.541143719e-05,5.74,0.001116711667,48.71792804231959,0.0051,1306.51,1308.87,0.1793416964832105,0.42348753993855653,-0.01930182427200878,0.0003725604202275072,0.5336951366330931
LSTM,1,2011-07-14,2011-08-08,17,0.03857692403377285,0.014589931950305673,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.70941397068902,20.8,-0.3927,20.37,8.632638547e-05,0.08332778697,5.698405043920957,0.0001020524907,226111747,0.82,0.79,212425936.5,0.006738800872,0.0001099087636,4.541143719e-05,5.74,0.001116711667,48.71792804231959,0.0051,1306.51,1308.87,0.1793416964832105,0.42348753993855653,-0.023986992083467176,0.000575375789212317,0.6717558309466392
LSTM,1,2011-07-14,2011-08-09,18,0.05275494208077679,0.014750298680911616,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.70941397068902,20.8,-0.3927,20.37,8.632638547e-05,0.08332778697,5.698405043920957,0.0001020524907,226111747,0.82,0.79,212425936.5,0.006738800872,0.0001099087636,4.541143719e-05,5.74,0.001116711667,48.71792804231959,0.0051,1306.51,1308.87,0.1793416964832105,0.42348753993855653,-0.03800464339986517,0.0014443529199509155,1.3021396949835866
LSTM,1,2011-07-14,2011-08-10,19,0.05560028467551677,0.015335853802400313,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.70941397068902,20.8,-0.3927,20.37,8.632638547e-05,0.08332778697,5.698405043920957,0.0001020524907,226111747,0.82,0.79,212425936.5,0.006738800872,0.0001099087636,4.541143719e-05,5.74,0.001116711667,48.71792804231959,0.0051,1306.51,1308.87,0.1793416964832105,0.42348753993855653,-0.04026443087311646,0.0016212243935359739,1.3375147182144755
LSTM,1,2011-07-14,2011-08-11,20,0.06581643246912987,0.01713421830965217,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.70941397068902,20.8,-0.3927,20.37,8.632638547e-05,0.08332778697,5.698405043920957,0.0001020524907,226111747,0.82,0.79,212425936.5,0.006738800872,0.0001099087636,4.541143719e-05,5.74,0.001116711667,48.71792804231959,0.0051,1306.51,1308.87,0.1793416964832105,0.42348753993855653,-0.048682214159477696,0.0023699579754692507,1.495435605349999
LSTM,1,2011-07-14,2011-08-12,21,0.06586140497784754,0.01559830426883525,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.70941397068902,20.8,-0.3927,20.37,8.632638547e-05,0.08332778697,5.698405043920957,0.0001020524907,226111747,0.82,0.79,212425936.5,0.006738800872,0.0001099087636,4.541143719e-05,5.74,0.001116711667,48.71792804231959,0.0051,1306.51,1308.87,0.1793416964832105,0.42348753993855653,-0.050263100709012284,0.002526379292884311,1.7819535043981523
LSTM,1,2011-07-14,2011-08-15,22,0.06590217103434517,0.016113142803413097,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.70941397068902,20.8,-0.3927,20.37,8.632638547e-05,0.08332778697,5.698405043920957,0.0001020524907,226111747,0.82,0.79,212425936.5,0.006738800872,0.0001099087636,4.541143719e-05,5.74,0.001116711667,48.71792804231959,0.0051,1306.51,1308.87,0.1793416964832105,0.42348753993855653,-0.04978902823093208,0.0024789473321805513,1.6814276932256789
LSTM,1,2011-07-15,2011-07-18,1,0.01582734655767158,0.016421904364285336,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,0.000594557806613754,3.534989854053581e-07,0.0006716688991164066
LSTM,1,2011-07-15,2011-07-19,2,0.015524538754107055,0.015588139362572036,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,6.360060846498025e-05,4.0450373971157175e-09,8.346171383122325e-06
LSTM,1,2011-07-15,2011-07-20,3,0.015079476143055407,0.017391222702384638,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,0.0023117465593292304,5.344172154570535e-06,0.00970496190490966
LSTM,1,2011-07-15,2011-07-21,4,0.015290251373040827,0.018397506100480025,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,0.0031072547274391977,9.655031941193243e-06,0.016104225963128993
LSTM,1,2011-07-15,2011-07-22,5,0.015152852889048161,0.016669525744030914,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,0.0015166728549827532,2.3002965490415354e-06,0.004408659603971854
LSTM,1,2011-07-15,2011-07-25,6,0.015358028235323742,0.01722573784810226,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,0.0018677096127785175,3.48833919766528e-06,0.006340780787072564
LSTM,1,2011-07-15,2011-07-26,7,0.012552243576782592,0.01667211833926836,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,0.004119874762485768,1.6973368058567163e-05,0.036726687533298996
LSTM,1,2011-07-15,2011-07-27,8,0.013106037921611134,0.015105447217740276,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,0.0019994092961291426,3.997637533447633e-06,0.009618925112856003
LSTM,1,2011-07-15,2011-07-28,9,0.013556799752309,0.014041014812421142,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,0.00048421506011214234,2.3446422443940561e-07,0.0006086683700659012
LSTM,1,2011-07-15,2011-07-29,10,0.014591537714543775,0.014575702000210073,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-1.5835714333702067e-05,2.507698484586171e-10,5.897554251621528e-07
LSTM,1,2011-07-15,2011-08-01,11,0.017438167853259166,0.015781380567310127,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-0.0016567872859490386,2.7449441108823812e-06,0.005153113638722395
LSTM,1,2011-07-15,2011-08-02,12,0.018079471757407862,0.016609529053890716,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-0.0014699427035171457,2.1607315516232952e-06,0.003699395283605078
LSTM,1,2011-07-15,2011-08-03,13,0.020505071803905643,0.014422790002077395,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-0.006082281801828248,3.699415191685108e-05,0.06985059476356592
LSTM,1,2011-07-15,2011-08-04,14,0.023975405619414275,0.015185506256463484,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-0.008789899362950791,7.726233081080272e-05,0.1221476906290444
LSTM,1,2011-07-15,2011-08-05,15,0.03293620373624022,0.0156991658710061,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-0.017237037865234117,0.00029711547436751476,0.3569939461204772
LSTM,1,2011-07-15,2011-08-08,16,0.03857692403377285,0.013131562331280062,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-0.02544536170249279,0.0006474664321706868,0.8600897830941956
LSTM,1,2011-07-15,2011-08-09,17,0.05275494208077679,0.013493786780888002,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-0.039261155299888786,0.0015414383154819854,1.546144707558633
LSTM,1,2011-07-15,2011-08-10,18,0.05560028467551677,0.013901831342202322,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-0.04169845333331444,0.0017387610103906024,1.6133258034182716
LSTM,1,2011-07-15,2011-08-11,19,0.06581643246912987,0.0143576305667422,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-0.05145880190238767,0.002648008293229177,2.0614854140048133
LSTM,1,2011-07-15,2011-08-12,20,0.06586140497784754,0.01604130955187888,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-0.04982009542596866,0.0024820419082526232,1.6933520577680552
LSTM,1,2011-07-15,2011-08-15,21,0.06590217103434517,0.013678457761555858,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-0.05222371327278932,0.002727316227998511,2.24560410739395
LSTM,1,2011-07-15,2011-08-16,22,0.06766557312227248,0.015008984543197549,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.24302725849695,19.53,-0.3591,10.18,2.169417006e-05,0.07850096048,5.12331487265601,1.822261928e-05,220124620,0.83,1.41,207694760.6,0.00553904068,1.474566714e-05,3.068097165e-05,5.74,-0.003407438818,51.41393251926524,0.0051,1307.52,1316.14,0.18008727890785603,0.4243669154256208,-0.05265658857907493,0.0027727163207859644,2.0024093129229126
LSTM,1,2011-07-18,2011-07-19,1,0.015524538754107055,0.01682144092809657,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,0.0012969021739895129,1.6819552488987246e-06,0.0031342391455444485
LSTM,1,2011-07-18,2011-07-20,2,0.015079476143055407,0.01585278288827232,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,0.0007733067452169121,5.980033221979743e-07,0.0012299336201144762
LSTM,1,2011-07-18,2011-07-21,3,0.015290251373040827,0.01815146086194633,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,0.0028612094889055046,8.186519739402899e-06,0.013905876829957808
LSTM,1,2011-07-18,2011-07-22,4,0.015152852889048161,0.01906573446516647,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,0.003912881576118308,1.531064222872609e-05,0.02447279732079477
LSTM,1,2011-07-18,2011-07-25,5,0.015358028235323742,0.017969390474918273,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,0.0026113622395945307,6.819212746380163e-06,0.011708626152947543
LSTM,1,2011-07-18,2011-07-26,6,0.012552243576782592,0.017760921932976664,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,0.005208678356194072,2.713033021828458e-05,0.05383501086097264
LSTM,1,2011-07-18,2011-07-27,7,0.013106037921611134,0.01803466127677393,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,0.004928623355162797,2.4291328177056184e-05,0.04593633712541223
LSTM,1,2011-07-18,2011-07-28,8,0.013556799752309,0.016078083628825218,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,0.002521283876516218,6.356872385980648e-06,0.013753881383773425
LSTM,1,2011-07-18,2011-07-29,9,0.014591537714543775,0.014951968579809715,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,0.0003604308652659406,1.2991040863635465e-07,0.00029530289452073255
LSTM,1,2011-07-18,2011-08-01,10,0.017438167853259166,0.015596872196407112,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,-0.0018412956568520534,3.390369695942235e-06,0.006464478264319062
LSTM,1,2011-07-18,2011-08-02,11,0.018079471757407862,0.0170072797370584,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,-0.0010721920203494613,1.1495957285010595e-06,0.0019074571726249712
LSTM,1,2011-07-18,2011-08-03,12,0.020505071803905643,0.017877477441314252,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,-0.0026275943625913914,6.90425213432206e-06,0.009847331635419732
LSTM,1,2011-07-18,2011-08-04,13,0.023975405619414275,0.01604469179827084,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,-0.007930713821143433,6.289622171287548e-05,0.09263847418574889
LSTM,1,2011-07-18,2011-08-05,14,0.03293620373624022,0.017152395579164932,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,-0.015783808157075287,0.0002491285999393564,0.2677755069990124
LSTM,1,2011-07-18,2011-08-08,15,0.03857692403377285,0.01755292744823164,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,-0.021023996585541212,0.00044200843242884856,0.4103151989418561
LSTM,1,2011-07-18,2011-08-09,16,0.05275494208077679,0.01386356053251605,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,-0.03889138154826074,0.0015125395587323959,1.4689017216402558
LSTM,1,2011-07-18,2011-08-10,17,0.05560028467551677,0.01444776119133621,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,-0.04115252348418055,0.001693530189116032,1.500717958328599
LSTM,1,2011-07-18,2011-08-11,18,0.06581643246912987,0.015304069371158463,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,-0.050512363097971406,0.0025514988257413036,1.8418330018958589
LSTM,1,2011-07-18,2011-08-12,19,0.06586140497784754,0.016138003144026518,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,-0.04972340183382102,0.0024724166899276357,1.6747615255406911
LSTM,1,2011-07-18,2011-08-15,20,0.06590217103434517,0.01704178407338759,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,-0.04886038696095758,0.0023873374139745137,1.5145902484946112
LSTM,1,2011-07-18,2011-08-16,21,0.06766557312227248,0.015744778477048423,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,16.52709674003288,20.95,-0.3591,20.22,8.476565216e-05,0.0737346412,3.760799041919881,9.271871206e-05,196872076,0.83,0.89,201263691.0,0.008163061525,0.0001122072981,6.663557346e-05,5.78,-0.02555106855,47.45926393578467,0.0051,1295.92,1305.44,0.1793342698116082,0.42347877138247225,-0.051920794645224054,0.002695768916591527,1.8395829005640012
