model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_vix_term_spread,x_stress_index,x_vix,x_volume_medio_22d,x_parkinson,x_spy_volume,x_bollinger_width_20,x_true_range,x_garman_klass,x_macd,x_baa,x_ret_spx_abs,x_baa_aaa_spread,x_rv_diaria,x_rogers_satchell,x_ukx_close,x_indu_close,x_obv,x_aaa,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,7,2017-01-04,2017-01-10,4,0.004294760918839906,0.004477321948303859,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.00018256102946395333,3.332852947893844e-08,0.0008545953895224834
TSMixerX,7,2017-01-04,2017-01-11,5,0.004344176247913047,0.0037823122618821114,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,-0.0005618639860309354,3.1569113879857116e-07,0.010049774031652303
TSMixerX,7,2017-01-04,2017-01-12,6,0.004880301870725266,0.004325002887354444,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,-0.0005552989833708223,3.0835696093266885e-07,0.0075984740834758036
TSMixerX,7,2017-01-04,2017-01-13,7,0.004800904237915182,0.004811991398945287,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,1.1087161030104951e-05,1.2292513970747789e-10,2.658451660142447e-06
TSMixerX,7,2017-01-04,2017-01-17,8,0.004731554629959902,0.004264873575584538,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,-0.0004666810543753636,2.177912065129011e-07,0.0055830736225177535
TSMixerX,7,2017-01-04,2017-01-18,9,0.004188862940427476,0.004413810738567981,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.00022494779814050472,5.060151188826126e-08,0.001344574986698266
TSMixerX,7,2017-01-04,2017-01-19,10,0.004015858168195608,0.00410744660467356,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,9.158843647795196e-05,8.38844169647584e-09,0.00025236214290424996
TSMixerX,7,2017-01-04,2017-01-20,11,0.0040455773678914715,0.004918278082974742,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0008727007150832709,7.616065381068524e-07,0.017893914361819308
TSMixerX,7,2017-01-04,2017-01-23,12,0.004220139984622369,0.0044881028954828475,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.00026796291086047825,7.180412159682061e-08,0.0018566334573355547
TSMixerX,7,2017-01-04,2017-01-24,13,0.004400527368880792,0.0054693618622266675,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0010688344933458757,1.1424071741659349e-06,0.022015400788896633
TSMixerX,7,2017-01-04,2017-01-25,14,0.004575317987844913,0.006680422114356018,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0021051041265111045,4.4314633834540805e-06,0.06338953857951557
TSMixerX,7,2017-01-04,2017-01-26,15,0.004525442273581515,0.0054383178310119925,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0009128755574304773,8.333417833540046e-07,0.01589456551574453
TSMixerX,7,2017-01-04,2017-01-27,16,0.004550680380469862,0.006450011419862165,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0018993310393923034,3.6074583971990476e-06,0.05433573815083337
TSMixerX,7,2017-01-04,2017-01-30,17,0.005138921358897316,0.0069544890654712945,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0018155677065739787,3.2962860971542968e-06,0.04148001474163743
TSMixerX,7,2017-01-04,2017-01-31,18,0.005213700725773525,0.007547711757627715,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.00233401103185419,5.44760749681706e-06,0.0607202669391782
TSMixerX,7,2017-01-04,2017-02-01,19,0.005455961076067528,0.006472211192377444,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0010162501163099164,1.0327642988999185e-06,0.013791571623319676
TSMixerX,7,2017-01-04,2017-02-02,20,0.005309431359903207,0.006617039883571833,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0013076085236686259,1.7098400511708432e-06,0.022551073440611802
TSMixerX,7,2017-01-04,2017-02-03,21,0.004804837297162305,0.007445923896026021,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0026410865988637155,6.9753384226975085e-06,0.08334123801433635
TSMixerX,7,2017-01-04,2017-02-06,22,0.004792764253733432,0.007895834295824878,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,15.23806494894748,2.99,-0.0939,11.85,87114513.36,8.83320963e-06,78744433,0.02484026437,14.99,5.947831949e-06,15.36847020843652,4.71,0.005705998372,0.78,3.255841743e-05,4.509258604e-06,7189.74,19942.16,8505625558,3.93,2270.75,0.003293843874689868,0.05739201925956141,0.0031030700420914452,9.629043686125403e-06,0.10622707534715592
TSMixerX,7,2017-01-05,2017-01-06,1,0.004558503540959119,0.002955081157700331,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,-0.0016034223832587877,2.5709633391352908e-06,0.1091301416461663
TSMixerX,7,2017-01-05,2017-01-09,2,0.004534341087311157,0.0037450456622168896,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,-0.0007892954250942677,6.229872680747408e-07,0.019511255054094123
TSMixerX,7,2017-01-05,2017-01-10,3,0.004294760918839906,0.0030942229027542518,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,-0.0012005380160856542,1.4412915280668786e-06,0.06013428860537595
TSMixerX,7,2017-01-05,2017-01-11,4,0.004344176247913047,0.0043199512817595,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,-2.4224966153546697e-05,5.86848985140483e-10,1.566458346924371e-05
TSMixerX,7,2017-01-05,2017-01-12,5,0.004880301870725266,0.003561391696945261,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,-0.001318910173780005,1.7395240465004034e-06,0.05527992990710895
TSMixerX,7,2017-01-05,2017-01-13,6,0.004800904237915182,0.004343913504902818,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,-0.00045699073301236435,2.0884053005917806e-07,0.005173927681697554
TSMixerX,7,2017-01-05,2017-01-17,7,0.004731554629959902,0.004485419729097616,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,-0.0002461349008622861,6.058238942248741e-08,0.0014526944314532386
TSMixerX,7,2017-01-05,2017-01-18,8,0.004188862940427476,0.004118329141143684,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,-7.053379928379216e-05,4.9750168414062795e-09,0.00014501027186608617
TSMixerX,7,2017-01-05,2017-01-19,9,0.004015858168195608,0.004221642463145574,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_07.pt,14.9389174525941,3.03,-0.0939,11.67,87283699.77,8.576904941e-06,78379012,0.01733635033,11.05,1.183964487e-05,15.2825416558635,4.62,0.0007709676025,0.77,5.943910441e-07,1.449893828e-05,7195.31,19899.29,8427246546,3.85,2269.0,0.0032876245708887667,0.05733781100538079,0.00020578429494996602,4.2347176048054606e-08,0.0012281176212867173
