model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_atr_14,x_bollinger_width_20,x_baa,x_stress_index,x_true_range,x_aaa,x_dxy,x_parkinson,x_macd,x_garman_klass,x_cpi,x_rsi_14,x_rogers_satchell,x_ret_spx_abs,x_gold_close,x_industrial_production,x_wti_close,x_rv_diaria,x_vix_term_spread,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,0,2010-01-11,2010-01-13,2,0.006217457020095734,0.006032503828796085,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.00018495319129964872,3.420768297192446e-08,0.0004606096208745747
TSMixerX,0,2010-01-11,2010-01-14,3,0.0061505981077906394,0.006440617497819025,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,0.0002900193900283853,8.411124659243669e-08,0.0010453407770427692
TSMixerX,0,2010-01-11,2010-01-15,4,0.006872226158401763,0.005650562948475852,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.0012216632099259104,1.492460998486479e-06,0.02046911810238261
TSMixerX,0,2010-01-11,2010-01-19,5,0.006877173980499259,0.005856344121531059,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.0010208298589682004,1.042093600961036e-06,0.013629525456047453
TSMixerX,0,2010-01-11,2010-01-20,6,0.007913790947252173,0.0055671535360699645,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.0023466374111822084,5.506707139559937e-06,0.06979172585438675
TSMixerX,0,2010-01-11,2010-01-21,7,0.009220347212669476,0.0044371624988035156,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.0047831847138659605,2.287885600696099e-05,0.3465851681030341
TSMixerX,0,2010-01-11,2010-01-22,8,0.00994599668538896,0.00443038392833889,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.00551561275705007,3.0421984085733474e-05,0.43626753752708325
TSMixerX,0,2010-01-11,2010-01-25,9,0.009961001671532375,0.005266767835874424,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.004694233835657952,2.2035831303835964e-05,0.2540323253581227
TSMixerX,0,2010-01-11,2010-01-26,10,0.010703376349748958,0.00552939792024956,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.005173978429499398,2.6770052788925056e-05,0.27524154208035645
TSMixerX,0,2010-01-11,2010-01-27,11,0.011799029825070712,0.004377097677365797,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.007421932147704915,5.5085076805135696e-05,0.7039971963422527
TSMixerX,0,2010-01-11,2010-01-28,12,0.013275463424035898,0.0043655085912832105,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.008909954832752687,7.938729512169297e-05,0.9288061806442824
TSMixerX,0,2010-01-11,2010-01-29,13,0.01534420384253495,0.0057121572736198644,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.009632046568915087,9.27763211057489e-05,0.6980951896360343
TSMixerX,0,2010-01-11,2010-02-01,14,0.015719853980480723,0.003922158843482937,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.011797695136997785,0.00013918561054554118,1.6196772761203846
TSMixerX,0,2010-01-11,2010-02-02,15,0.01632132888991065,0.005830324908732665,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.010491003981177987,0.00011006116453309237,0.7699857784684185
TSMixerX,0,2010-01-11,2010-02-03,16,0.016378691635975013,0.0048718624713569,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.011506829164618114,0.000132407117423706,1.1493904208379613
TSMixerX,0,2010-01-11,2010-02-04,17,0.01740565902736639,0.005389266929033842,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.012016392098332548,0.00014439367906086888,1.0573035248268554
TSMixerX,0,2010-01-11,2010-02-05,18,0.021030098648966104,0.004960756553952292,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.01606934209501381,0.00025822375536658284,1.794896199607936
TSMixerX,0,2010-01-11,2010-02-08,19,0.021683555861623745,0.0057742869267702205,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.015909268934853525,0.0002531048380414954,1.4320525573943677
TSMixerX,0,2010-01-11,2010-02-09,20,0.02299704414455526,0.0048223182004639665,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.018174725944091294,0.00033032066314282515,2.2067664462172907
TSMixerX,0,2010-01-11,2010-02-10,21,0.02359688003529067,0.004903871200020206,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.018693008835270464,0.00034942857931549964,2.240798647628642
TSMixerX,0,2010-01-11,2010-02-11,22,0.024832263097332802,0.004867716936304501,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.55,10.1625268399702,0.05192602488,6.32,-0.2117,7.72,5.35,77.005,1.637096029e-05,11.6697071174367,2.238920098e-05,217.234,68.00068185898502,2.284068543e-05,0.001745231599,1151.85,88.0221,82.52,3.045833334e-06,3.72,1146.98,0.03973823572823821,0.1993445151696886,-0.0199645461610283,0.00039858310341582987,2.471900169836953
TSMixerX,0,2010-01-12,2010-01-13,1,0.006217457020095734,0.006438013163283167,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,0.00022055614318743262,4.864501229771528e-08,0.0006005759995810767
TSMixerX,0,2010-01-12,2010-01-14,2,0.0061505981077906394,0.006301917016687724,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,0.00015131890889708444,2.289741218980414e-08,0.0002929770979915869
TSMixerX,0,2010-01-12,2010-01-15,3,0.006872226158401763,0.0065106173926128665,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.0003616087657888961,1.307608994953687e-07,0.001487589030269243
TSMixerX,0,2010-01-12,2010-01-19,4,0.006877173980499259,0.0060478589880346946,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.0008293149924645648,6.877633567265012e-07,0.008621899272885925
TSMixerX,0,2010-01-12,2010-01-20,5,0.007913790947252173,0.006258355215676817,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.001655435731575356,2.7404674613764344e-06,0.029826581233175276
TSMixerX,0,2010-01-12,2010-01-21,6,0.009220347212669476,0.005666645335461348,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.0035537018772081284,1.2628797032072576e-05,0.14031081694435232
TSMixerX,0,2010-01-12,2010-01-22,7,0.00994599668538896,0.004749212201389562,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.005196784483999397,2.700656897313688e-05,0.3550499987803335
TSMixerX,0,2010-01-12,2010-01-25,8,0.009961001671532375,0.004562894498893674,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.005398107172638701,2.913956104729339e-05,0.4023240297297055
TSMixerX,0,2010-01-12,2010-01-26,9,0.010703376349748958,0.005467261537235846,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.0052361148125131115,2.7416898329819217e-05,0.2859402828156541
TSMixerX,0,2010-01-12,2010-01-27,10,0.011799029825070712,0.005595072329058745,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.006203957496011967,3.8489088612323076e-05,0.3626942131764901
TSMixerX,0,2010-01-12,2010-01-28,11,0.013275463424035898,0.004639565500584671,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.008635897923451227,7.457873294426922e-05,0.8100624425958984
TSMixerX,0,2010-01-12,2010-01-29,12,0.01534420384253495,0.004832692045607385,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.010511511796927567,0.00011049188025694741,1.0197500036784932
TSMixerX,0,2010-01-12,2010-02-01,13,0.015719853980480723,0.006055737411439652,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.009664116569041072,9.339514906001418e-05,0.6419428894320904
TSMixerX,0,2010-01-12,2010-02-02,14,0.01632132888991065,0.004354980472580856,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.011966348417329796,0.0001431934944449313,1.426586061141661
TSMixerX,0,2010-01-12,2010-02-03,15,0.016378691635975013,0.006092983588441852,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.01028570804753316,0.00010579579003908843,0.6992800578813245
TSMixerX,0,2010-01-12,2010-02-04,16,0.01740565902736639,0.0051151938262419165,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.012290465201124475,0.00015105553486005168,1.1781568553095099
TSMixerX,0,2010-01-12,2010-02-05,17,0.021030098648966104,0.005656728833833149,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.015373369815132956,0.00023634049947284107,1.404604864760194
TSMixerX,0,2010-01-12,2010-02-08,18,0.021683555861623745,0.005275773908250409,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.016407781953373335,0.0002692153086294437,1.6965949141028496
TSMixerX,0,2010-01-12,2010-02-09,19,0.02299704414455526,0.0061313477600143836,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.016865696384540878,0.00028445171453551525,1.4287812060840501
TSMixerX,0,2010-01-12,2010-02-10,20,0.02359688003529067,0.005318824400944806,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.018278055634345865,0.00033408731777224266,1.9466219284362425
TSMixerX,0,2010-01-12,2010-02-11,21,0.024832263097332802,0.005369343460200037,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.019462919637132765,0.0003788052408014882,2.0933848953233136
TSMixerX,0,2010-01-12,2010-02-12,22,0.02581613805872022,0.005061253486877195,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,18.25,10.52306063711519,0.05109050259,6.22,-0.2117,15.21,5.25,76.954,4.038791205e-05,11.09948481905167,3.886637147e-05,217.234,59.41862549438969,4.152578545e-05,0.009425437683,1128.48,88.0221,80.79,8.883887551e-05,3.54,1136.22,0.03880715116878261,0.19699530747909355,-0.020754884571843026,0.00043076523359052767,2.471354364506837
TSMixerX,0,2010-01-13,2010-01-14,1,0.0061505981077906394,0.0064962681023766665,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.85,10.85855630589268,0.05305877257,6.3,-0.2117,15.22,5.32,76.846,6.420152226e-05,11.28088347622474,6.823275096e-05,217.234,63.7502130907914,6.29214847e-05,0.008291383668,1138.18,88.0221,79.65,6.874704312e-05,3.44,1145.68,0.04166554545811821,0.20412139882461663,0.0003456699945860271,1.1948774515710398e-07,0.0014679941658046758
TSMixerX,0,2010-01-13,2010-01-15,2,0.006872226158401763,0.006493243388684355,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.85,10.85855630589268,0.05305877257,6.3,-0.2117,15.22,5.32,76.846,6.420152226e-05,11.28088347622474,6.823275096e-05,217.234,63.7502130907914,6.29214847e-05,0.008291383668,1138.18,88.0221,79.65,6.874704312e-05,3.44,1145.68,0.04166554545811821,0.20412139882461663,-0.0003789827697174078,1.4362793974267776e-07,0.0016397747429752751
TSMixerX,0,2010-01-13,2010-01-19,3,0.006877173980499259,0.006630020681723827,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.85,10.85855630589268,0.05305877257,6.3,-0.2117,15.22,5.32,76.846,6.420152226e-05,11.28088347622474,6.823275096e-05,217.234,63.7502130907914,6.29214847e-05,0.008291383668,1138.18,88.0221,79.65,6.874704312e-05,3.44,1145.68,0.04166554545811821,0.20412139882461663,-0.0002471532987754323,6.108475309557811e-08,0.0006780223585689527
TSMixerX,0,2010-01-13,2010-01-20,4,0.007913790947252173,0.006046456749641624,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.85,10.85855630589268,0.05305877257,6.3,-0.2117,15.22,5.32,76.846,6.420152226e-05,11.28088347622474,6.823275096e-05,217.234,63.7502130907914,6.29214847e-05,0.008291383668,1138.18,88.0221,79.65,6.874704312e-05,3.44,1145.68,0.04166554545811821,0.20412139882461663,-0.0018673341976105486,3.4869370055658315e-06,0.039696663230703644
TSMixerX,0,2010-01-13,2010-01-21,5,0.009220347212669476,0.006125102052055636,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.85,10.85855630589268,0.05305877257,6.3,-0.2117,15.22,5.32,76.846,6.420152226e-05,11.28088347622474,6.823275096e-05,217.234,63.7502130907914,6.29214847e-05,0.008291383668,1138.18,88.0221,79.65,6.874704312e-05,3.44,1145.68,0.04166554545811821,0.20412139882461663,-0.00309524516061384,9.580542604303395e-06,0.09632045130842126
TSMixerX,0,2010-01-13,2010-01-22,6,0.00994599668538896,0.00574502427335545,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.85,10.85855630589268,0.05305877257,6.3,-0.2117,15.22,5.32,76.846,6.420152226e-05,11.28088347622474,6.823275096e-05,217.234,63.7502130907914,6.29214847e-05,0.008291383668,1138.18,88.0221,79.65,6.874704312e-05,3.44,1145.68,0.04166554545811821,0.20412139882461663,-0.00420097241203351,1.7648169206666644e-05,0.1824006782237002
TSMixerX,0,2010-01-13,2010-01-25,7,0.009961001671532375,0.004630471866644787,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.85,10.85855630589268,0.05305877257,6.3,-0.2117,15.22,5.32,76.846,6.420152226e-05,11.28088347622474,6.823275096e-05,217.234,63.7502130907914,6.29214847e-05,0.008291383668,1138.18,88.0221,79.65,6.874704312e-05,3.44,1145.68,0.04166554545811821,0.20412139882461663,-0.0053305298048875885,2.841454800079491e-05,0.38516615257676534
TSMixerX,0,2010-01-13,2010-01-26,8,0.010703376349748958,0.00478812673347689,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.85,10.85855630589268,0.05305877257,6.3,-0.2117,15.22,5.32,76.846,6.420152226e-05,11.28088347622474,6.823275096e-05,217.234,63.7502130907914,6.29214847e-05,0.008291383668,1138.18,88.0221,79.65,6.874704312e-05,3.44,1145.68,0.04166554545811821,0.20412139882461663,-0.005915249616272068,3.499017802280685e-05,0.43097956884380206
TSMixerX,0,2010-01-13,2010-01-27,9,0.011799029825070712,0.0055218079067710065,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.85,10.85855630589268,0.05305877257,6.3,-0.2117,15.22,5.32,76.846,6.420152226e-05,11.28088347622474,6.823275096e-05,217.234,63.7502130907914,6.29214847e-05,0.008291383668,1138.18,88.0221,79.65,6.874704312e-05,3.44,1145.68,0.04166554545811821,0.20412139882461663,-0.006277221918299706,3.940351501158224e-05,0.3774935740726315
TSMixerX,0,2010-01-13,2010-01-28,10,0.013275463424035898,0.005962533885270078,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.85,10.85855630589268,0.05305877257,6.3,-0.2117,15.22,5.32,76.846,6.420152226e-05,11.28088347622474,6.823275096e-05,217.234,63.7502130907914,6.29214847e-05,0.008291383668,1138.18,88.0221,79.65,6.874704312e-05,3.44,1145.68,0.04166554545811821,0.20412139882461663,-0.00731292953876582,5.3478938438953674e-05,0.42605822743063726
TSMixerX,0,2010-01-13,2010-01-29,11,0.01534420384253495,0.00476139701015255,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_00.pt,17.85,10.85855630589268,0.05305877257,6.3,-0.2117,15.22,5.32,76.846,6.420152226e-05,11.28088347622474,6.823275096e-05,217.234,63.7502130907914,6.29214847e-05,0.008291383668,1138.18,88.0221,79.65,6.874704312e-05,3.44,1145.68,0.04166554545811821,0.20412139882461663,-0.0105828068323824,0.00011199580045151959,1.0524297405396474
